example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_ctx_attr	tgt_brk_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct
1	8	</s>	0.991060197353363	0.9830663204193115	0.007993876934051514	-0.011684011667966843	0.008999675512313843	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.839585542678833	0.012989358976483345	0.013485902920365334	0.007488544564694166	0.021444551646709442	0.016035187989473343	0.08552242070436478	0.08518438786268234	0.12244364619255066	0.03521936386823654	0.09375955164432526	0.07106520235538483	0.506805419921875	0	0	0
2	0	▁Comment	0.8735669255256653	0.00010097145423060283	0.8734659552574158	-13.078755378723145	8.79722785949707	9.19705581665039	1.0	9.19705581665039	1.0	9.19705581665039	1.0	9.19705581665039	1.0	9.079917907714844	3.0	2.5645370483398438	0.1590326726436615	0.12916624546051025	0.05197292938828468	0.041963085532188416	0.1431407332420349	0.13395369052886963	0.10116735845804214	0.4830823838710785	0.1582900732755661	0.06944149732589722	0.054064974188804626	0.0	0	0	1
2	1	▁te	0.2574091851711273	0.4240491986274719	-0.1666400134563446	0.7201681137084961	0.2036164402961731	0.033591724932193756	1.0	0.033591724932193756	1.0	0.033591724932193756	2.0	0.030857142060995102	3.0	0.17255324125289917	13.0	0.6634364724159241	0.0575035959482193	0.025978799909353256	0.02331029437482357	0.030960116535425186	0.022607915103435516	0.11799581348896027	0.02836466394364834	0.5210213661193848	0.14826048910617828	0.09716422855854034	0.020828496664762497	0.06636502593755722	0	0	1
2	2	▁h	0.9979678988456726	0.9981991648674011	-0.00023126602172851562	0.0003342870040796697	0.0012790809851139784	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.28715649247169495	0.0328182578086853	0.02210807055234909	0.014054689556360245	0.017723189666867256	0.060371942818164825	0.10447089374065399	0.01065253745764494	0.5874082446098328	0.19118563830852509	0.04618193209171295	0.008632581681013107	0.05146823078393936	0	0	1
2	3	ante	0.8065150380134583	0.9658361077308655	-0.15932106971740723	0.26007696986198425	0.19436614215373993	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.17822802066802979	2.0	1.0011894702911377	0.025999952107667923	0.010724461637437344	0.017118031159043312	0.009471315890550613	0.009407896548509598	0.07890953868627548	0.011243635788559914	0.47335487604141235	0.14015036821365356	0.06665358692407608	0.021056750789284706	0.2086312174797058	0	0	1
2	4	-	0.9030789136886597	0.8339529037475586	0.06912600994110107	-0.11488611251115799	0.026266559958457947	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.020077351480722427	1.0	0.33508357405662537	0.01960764452815056	0.012448403984308243	0.011462251655757427	0.014884714037179947	0.009085901081562042	0.07038138061761856	0.019312988966703415	0.2609401345252991	0.09431635588407516	0.042410023510456085	0.02966090478003025	0.4829782247543335	0	0	1
2	5	t	0.9948829412460327	0.978926956653595	0.015955984592437744	-0.02332560159265995	0.012788250111043453	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.8144054412841797	0.025313440710306168	0.01677519828081131	0.014202307909727097	0.025707166641950607	0.008691302500665188	0.027587663382291794	0.009387649595737457	0.11908088624477386	0.03706622123718262	0.0495871901512146	0.02608385495841503	0.7312065958976746	0	0	1
2	6	-	0.9643969535827637	0.9646929502487183	-0.00029599666595458984	0.0004427512758411467	0.0007246999302878976	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.7167111039161682	0.0373220294713974	0.019957376644015312	0.010211491025984287	0.008832956664264202	0.0068179587833583355	0.028420690447092056	0.009127776138484478	0.11387982219457626	0.036411117762327194	0.030792364850640297	0.023426353931427002	0.7579418420791626	0	0	1
2	7	elle	0.3610082268714905	0.9098772406578064	-0.5488690137863159	1.333640217781067	0.9259024262428284	0.9256445169448853	1.0	0.9256445169448853	1.0	0.9256445169448853	1.0	0.9256445169448853	2.0	0.9256445169448853	2.0	0.6974403262138367	0.027369316667318344	0.012522518634796143	0.0077043334022164345	0.014703089371323586	0.012963098473846912	0.2265912890434265	0.018577594310045242	0.18374325335025787	0.06719985604286194	0.08156689256429672	0.015678800642490387	0.4066423177719116	0	1	1
2	8	?	0.25973331928253174	0.942890465259552	-0.6831571459770203	1.8600590229034424	1.6127450466156006	1.623416781425476	1.0	1.623416781425476	1.0	1.623416781425476	1.0	1.623416781425476	1.0	1.623416781425476	2.0	0.4349343478679657	0.014035508967936039	0.007613997906446457	0.01622985303401947	0.027096256613731384	0.01942829042673111	0.07620614767074585	0.020214226096868515	0.13896463811397552	0.05725190043449402	0.33037036657333374	0.02472742274403572	0.3522653579711914	0	0	1
2	9	</s>	0.9933474659919739	0.9710468053817749	0.022300660610198975	-0.03275756165385246	0.026934267953038216	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6970312595367432	0.009920964017510414	0.008197229355573654	0.009767765179276466	0.017708180472254753	0.013409888371825218	0.09392257779836655	0.053012069314718246	0.130073681473732	0.05211767181754112	0.07427862286567688	0.07585009187459946	0.5207452774047852	0	0	1
3	0	▁On	0.1421818882226944	2.5652701879153028e-05	0.1421562284231186	-12.436339378356934	8.473868370056152	12.749114036560059	1.0	10.070158004760742	2.0	10.070158004760742	2.0	9.133840560913086	4.0	8.786094665527344	13.0	2.0056540966033936	0.1781100630760193	0.13017791509628296	0.06759293377399445	0.0517154224216938	0.20201252400875092	0.12336154282093048	0.09989292919635773	0.5055161714553833	0.14796841144561768	0.051884494721889496	0.07137645781040192	0.0	0	0	1
3	1	▁dirait	0.908778965473175	0.782295823097229	0.12648314237594604	-0.21621520817279816	0.10329195111989975	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.07124239206314087	1.0	0.8191156983375549	0.08528267592191696	0.028397880494594574	0.0211027842015028	0.014861218631267548	0.017497271299362183	0.10697244107723236	0.05586172640323639	0.3918589651584625	0.10835469514131546	0.05001514032483101	0.06627947092056274	0.2206575870513916	0	0	1
3	2	▁qu	0.9665727019309998	0.9324383735656738	0.03413432836532593	-0.05186990648508072	0.01614820957183838	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2286549210548401	0.05438435077667236	0.015506901778280735	0.019042694941163063	0.031654711812734604	0.059795379638671875	0.1005106195807457	0.03544197976589203	0.27566760778427124	0.0886588916182518	0.03457200527191162	0.049026209861040115	0.4161226749420166	0	0	1
3	3	'	0.995647132396698	0.9984238147735596	-0.0027766823768615723	0.004017858766019344	0.0023652224335819483	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	2.4978575706481934	0.04498438164591789	0.02811996452510357	0.00954905804246664	0.013915380463004112	0.007914867252111435	0.10871897637844086	0.03083239682018757	0.14956459403038025	0.06117994338274002	0.10426606982946396	0.0480613149702549	0.4973766803741455	0	0	1
3	4	il	0.5468639135360718	0.9674227833747864	-0.4205588698387146	0.8229646682739258	0.9171122312545776	0.0	1.0	0.0	1.0	0.0	1.0	0.8946793079376221	2.0	0.8946793079376221	2.0	1.0362379550933838	0.04275226593017578	0.03861021250486374	0.014919747598469257	0.020913641899824142	0.01827811449766159	0.20329999923706055	0.03337894380092621	0.20368030667304993	0.09934382885694504	0.1236501932144165	0.03301198408007622	0.30363476276397705	0	1	1
3	5	▁n	0.8025234341621399	0.755484938621521	0.047038495540618896	-0.0871405303478241	0.019654149189591408	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.006907649338245392	2.0	0.49847689270973206	0.02538682520389557	0.0178640466183424	0.019781500101089478	0.01183834858238697	0.016353342682123184	0.15216882526874542	0.02337338775396347	0.4543737471103668	0.14279280602931976	0.027051890268921852	0.02428903989493847	0.17595025897026062	0	0	1
3	6	'	0.9979324340820312	0.9990339279174805	-0.0011014938354492188	0.0015915450640022755	0.0007775083649903536	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0419256687164307	0.019767742604017258	0.01633741334080696	0.01540280319750309	0.008755561895668507	0.0034257699735462666	0.08434741199016571	0.02648872882127762	0.1515265554189682	0.05668341740965843	0.07203277200460434	0.03163352981209755	0.5772875547409058	0	0	1
3	7	a	0.9779471755027771	0.9768350124359131	0.0011121630668640137	-0.001641671871766448	0.0039747413247823715	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5703333616256714	0.019669150933623314	0.024084314703941345	0.02126024290919304	0.019628657028079033	0.011163819581270218	0.09162886440753937	0.018105313181877136	0.2976289987564087	0.09297066926956177	0.023619355633854866	0.027817387133836746	0.4482293725013733	0	0	1
3	8	▁jamais	0.8667894601821899	0.8948146104812622	-0.028025150299072266	0.045907191932201385	0.017428649589419365	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.00020339712500572205	2.0	0.5316363573074341	0.011199692264199257	0.011700168251991272	0.010853114537894726	0.009232843294739723	0.011936715804040432	0.12880729138851166	0.019100161269307137	0.40021732449531555	0.141012042760849	0.028325863182544708	0.021221665665507317	0.26131564378738403	0	0	1
3	9	▁bou	0.971968948841095	0.994229793548584	-0.022260844707489014	0.032669153064489365	0.029968373477458954	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.11597016453742981	0.010200557298958302	0.007944546639919281	0.00794677808880806	0.006942814216017723	0.012366026639938354	0.13288883864879608	0.016750717535614967	0.43893471360206604	0.1252298653125763	0.014961401000618935	0.022655174136161804	0.24857936799526215	0	0	1
3	10	gé	0.9993242025375366	0.9970510005950928	0.0022732019424438477	-0.003285424318164587	0.001381188747473061	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.21187648177146912	0.012570954859256744	0.009295087307691574	0.00504649430513382	0.0045024193823337555	0.004377507604658604	0.08660824596881866	0.008943822234869003	0.24104276299476624	0.07146397233009338	0.013539973646402359	0.013438630849123001	0.56496262550354	0	0	1
3	11	.	0.9819487929344177	0.9804428219795227	0.0015059709548950195	-0.002214296255260706	0.002475222572684288	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.564998209476471	0.006655722390860319	0.0072404565289616585	0.011439463123679161	0.010662587359547615	0.00872607622295618	0.07905559986829758	0.034421030431985855	0.12146977335214615	0.049069181084632874	0.044406332075595856	0.033186666667461395	0.6383914351463318	0	0	1
3	12	</s>	0.9969250559806824	0.636972188949585	0.3599528670310974	-0.6462546586990356	0.44446396827697754	0.0	1.0	0.0	1.0	0.0	1.0	0.44448891282081604	1.0	0.44448891282081604	1.0	0.28626519441604614	0.010452736169099808	0.0073980242013931274	0.010173066519200802	0.02979877032339573	0.02804701030254364	0.10665599256753922	0.056761734187603	0.09118440002202988	0.05110297352075577	0.11193209886550903	0.09358196705579758	0.48878079652786255	0	0	1
4	0	▁Quand	0.4756298065185547	0.00011846644338220358	0.4755113422870636	-11.971144676208496	8.259866714477539	9.02979850769043	1.0	9.02979850769043	1.0	9.114811897277832	2.0	8.857587814331055	4.0	8.591355323791504	25.0	2.4630584716796875	0.3300837278366089	0.1299782693386078	0.05639442056417465	0.045783933252096176	0.09208394587039948	0.10736159980297089	0.167509987950325	0.2942732274532318	0.0540170893073082	0.16990450024604797	0.20693351328372955	0.0	0	0	1
4	1	▁elles	0.06716707348823547	0.9119163155555725	-0.8447492122650146	3.763075351715088	2.3104441165924072	2.3725857734680176	1.0	2.3725857734680176	1.0	2.3725857734680176	1.0	2.3725857734680176	1.0	2.3725857734680176	2.0	0.4431312382221222	0.0613500252366066	0.015094269998371601	0.016559869050979614	0.031120143830776215	0.023555338382720947	0.27159783244132996	0.05739301070570946	0.2560570538043976	0.05485593155026436	0.14286822080612183	0.05057666823267937	0.16665133833885193	0	1	1
4	2	▁n	0.7385017275810242	0.6008148193359375	0.13768690824508667	-0.29768091440200806	0.06016447767615318	0.0	1.0	0.0	1.0	0.0	1.0	0.05424276739358902	1.0	0.05424276739358902	2.0	0.1508190929889679	0.05223005264997482	0.01628030091524124	0.018999651074409485	0.01594780944287777	0.01951027289032936	0.13918639719486237	0.049936696887016296	0.3997318148612976	0.06844288110733032	0.10401422530412674	0.04438043758273125	0.19430753588676453	0	0	1
4	3	'	0.9968198537826538	0.9985610842704773	-0.0017412304878234863	0.0025178720243275166	0.002478398382663727	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.8162235021591187	0.041419606655836105	0.02199108898639679	0.014691976830363274	0.01500213984400034	0.014956050552427769	0.1623837947845459	0.046080928295850754	0.12521980702877045	0.03262326493859291	0.10267427563667297	0.06016257032752037	0.4708552658557892	0	0	1
4	4	ont	0.9745925068855286	0.962035596370697	0.012556910514831543	-0.018708890303969383	0.0252496637403965	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.4334310293197632	0.04336162656545639	0.022492188960313797	0.018446799367666245	0.01802079938352108	0.01141225267201662	0.15941821038722992	0.05545097962021828	0.21484339237213135	0.03697880357503891	0.13136398792266846	0.061313726007938385	0.3406308889389038	0	0	1
4	5	▁jamais	0.3587959408760071	0.5944117307662964	-0.2356157898902893	0.7282990217208862	0.14312249422073364	0.16216453909873962	1.0	0.16216453909873962	1.0	0.16216453909873962	2.0	0.16216453909873962	2.0	0.1413467973470688	3.0	0.6145372986793518	0.023602139204740524	0.019324468448758125	0.012746307998895645	0.015354328788816929	0.013694106601178646	0.07716704159975052	0.035001542419195175	0.47242602705955505	0.07078226655721664	0.036862000823020935	0.04160977900028229	0.266151487827301	0	0	1
4	6	▁quitté	0.9118633270263672	0.946252167224884	-0.034388840198516846	0.053407080471515656	0.017908241599798203	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1325138956308365	0.021083727478981018	0.016344498842954636	0.011015132069587708	0.0134566780179739	0.00959894061088562	0.08500546962022781	0.05125367268919945	0.25583913922309875	0.04331638664007187	0.05218993127346039	0.04974321648478508	0.4626521170139313	0	0	1
4	7	▁la	0.9504806995391846	0.973932147026062	-0.02345144748687744	0.035163938999176025	0.013627741485834122	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2714337110519409	0.022431302815675735	0.012413833290338516	0.013371838256716728	0.010858003050088882	0.010740799829363823	0.07685502618551254	0.029072625562548637	0.31783217191696167	0.08390462398529053	0.04535353556275368	0.030330875888466835	0.4166511595249176	0	0	1
4	8	▁prison	0.9990160465240479	0.9989902377128601	2.580881118774414e-05	-3.731975084519945e-05	5.5594893638044596e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.9976932406425476	0.017396103590726852	0.013438479974865913	0.015145394951105118	0.004646911285817623	0.008792788721621037	0.059765610843896866	0.018745826557278633	0.5536405444145203	0.12426917999982834	0.030160462483763695	0.010254734195768833	0.20316356420516968	0	0	1
4	9	.	0.940273106098175	0.9191747903823853	0.021098315715789795	-0.03274058178067207	0.03220748156309128	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.42041561007499695	0.013544383458793163	0.018124494701623917	0.014554079622030258	0.019144732505083084	0.01322609931230545	0.07420646399259567	0.07592815905809402	0.12119565904140472	0.04059606418013573	0.09798974543809891	0.06479629874229431	0.5252875089645386	0	0	1
4	10	</s>	0.9930830001831055	0.9262415170669556	0.0668414831161499	-0.10052584111690521	0.0690823569893837	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6768076419830322	0.015072428621351719	0.011531798169016838	0.008579189889132977	0.02501501888036728	0.018200531601905823	0.08445131778717041	0.06403038650751114	0.09434059262275696	0.03219272196292877	0.08522626012563705	0.09583540260791779	0.5439233779907227	0	0	1
5	0	▁Apparemment	0.9314799904823303	7.476085670532484e-07	0.9314792156219482	-20.248809814453125	13.585188865661621	14.106119155883789	1.0	14.106119155883789	1.0	14.106119155883789	1.0	14.106119155883789	1.0	14.106119155883789	1.0	2.4884963035583496	0.20683754980564117	0.13154935836791992	0.05729163438081741	0.05212513357400894	0.15674877166748047	0.06699631363153458	0.04501557722687721	0.7893074750900269	0.04502379149198532	0.023292552679777145	0.030364319682121277	0.0	0	0	1
5	1	,	0.9111819267272949	0.9625048637390137	-0.05132293701171875	0.07905469089746475	0.09265007078647614	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1926855444908142	0.0714319497346878	0.019459806382656097	0.023064881563186646	0.03541426733136177	0.030255857855081558	0.09535010904073715	0.06002171337604523	0.455202579498291	0.040485747158527374	0.0809544175863266	0.05289982631802559	0.21508559584617615	0	0	1
5	2	▁elle	0.09859196096658707	0.9131081104278564	-0.8145161271095276	3.2112436294555664	1.9539875984191895	2.052811622619629	1.0	2.052811622619629	1.0	2.052811622619629	1.0	2.052811622619629	2.0	1.9885387420654297	6.0	2.531648874282837	0.07261564582586288	0.015165086835622787	0.011254304088652134	0.020112326368689537	0.015336613170802593	0.191904678940773	0.05863950029015541	0.34403127431869507	0.05641936883330345	0.13557429611682892	0.03627235069870949	0.17715847492218018	0	1	1
5	3	▁n	0.7204663753509521	0.695672869682312	0.024793505668640137	-0.0505220964550972	0.021511198952794075	0.0	1.0	0.0	1.0	0.0	1.0	0.005311552435159683	1.0	0.005311552435159683	2.0	0.33103394508361816	0.04912867024540901	0.0139991519972682	0.016335148364305496	0.020821725949645042	0.014921926893293858	0.1425987333059311	0.06004642695188522	0.6003631353378296	0.07636790722608566	0.01749645732343197	0.011311030015349388	0.09181628376245499	0	0	1
5	4	'	0.9969101548194885	0.9987358450889587	-0.0018256902694702148	0.0026396813336759806	0.001645335927605629	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.224974274635315	0.026656100526452065	0.013880637474358082	0.013443799689412117	0.012005220167338848	0.013041207566857338	0.10316915810108185	0.04153359308838844	0.3753668963909149	0.060836926102638245	0.08366087824106216	0.03169718012213707	0.30373531579971313	0	0	1
5	5	a	0.6905874609947205	0.6199505925178528	0.07063686847686768	-0.1556709110736847	0.06038539484143257	0.0	1.0	0.0	1.0	0.0	1.0	0.02409319207072258	2.0	0.045190345495939255	10.0	0.8555474281311035	0.01816491223871708	0.015507428906857967	0.017286749556660652	0.01628684625029564	0.011327570304274559	0.10452133417129517	0.034493837505578995	0.5571209192276001	0.07431444525718689	0.01956639438867569	0.01629890687763691	0.19368410110473633	0	0	1
5	6	▁pas	0.6196449995040894	0.7928738594055176	-0.17322885990142822	0.355649471282959	0.0838918462395668	0.0	1.0	0.0	1.0	0.0	1.0	0.06341011822223663	2.0	0.06341011822223663	2.0	0.5920668840408325	0.011256407015025616	0.01474509947001934	0.014005695469677448	0.01012682169675827	0.008517913520336151	0.14383994042873383	0.028613068163394928	0.36212268471717834	0.06317559629678726	0.027908477932214737	0.024775829166173935	0.34956443309783936	0	0	1
