example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_ctx_attr	tgt_brk_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct
3	1	'	0.9990543723106384	0.9983093738555908	0.0007449984550476074	-0.0010762098245322704	0.0011218029540032148	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	2.625804575943219e-13	0.0015454438980668783	0.07191412895917892	0.15929877758026123	0.12851378321647644	0.012707498855888844	0.10447731614112854	0.07641938328742981	0.23008812963962555	0.04340701177716255	0.1367366909980774	0.14919210970401764	0.2596793472766876	0	0	1
3	2	est	0.9953811168670654	0.9912827014923096	0.004098415374755859	-0.005952405743300915	0.0024973517283797264	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.469068244830396e-08	0.012720363214612007	0.10607790946960449	0.1454208940267563	0.24137663841247559	0.02131529711186886	0.10760127753019333	0.0856441855430603	0.2864161729812622	0.04822704568505287	0.12313465029001236	0.10202353447675705	0.24695315957069397	0	0	1
3	3	▁comme	0.9483853578567505	0.9633387923240662	-0.014953434467315674	0.02256983146071434	0.02998460829257965	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	7.036050886886913e-13	0.002382603008300066	0.0793214812874794	0.10987439751625061	0.23746655881404877	0.003866338636726141	0.12232469767332077	0.06627295166254044	0.2901075482368469	0.050204016268253326	0.12144013494253159	0.07801483571529388	0.2716358006000519	0	0	1
3	4	▁s	0.580609142780304	0.7953588366508484	-0.21474969387054443	0.4540386497974396	0.12954114377498627	0.0	1.0	0.0	1.0	0.0	1.0	0.12623462080955505	2.0	0.12623462080955505	2.0	-1.0852473119582909e-20	0.00017198709247168154	0.03600749373435974	0.1073860302567482	0.031778484582901	0.00029577361419796944	0.14471854269504547	0.04862547665834427	0.25087282061576843	0.042265769094228745	0.13673658668994904	0.06339225172996521	0.3133886158466339	0	0	1
3	5	'	0.9981020092964172	0.9965261816978455	0.0015758275985717773	-0.0022795479744672775	0.0007266950560733676	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.4606563044231236e-16	1.3389015293796547e-05	0.1221538633108139	0.09762868285179138	0.13052597641944885	0.0007718442939221859	0.08482106029987335	0.04296698421239853	0.15489473938941956	0.03038305975496769	0.07316627353429794	0.08149300515651703	0.5322748422622681	0	0	1
3	6	il	0.981738269329071	0.9952580332756042	-0.013519763946533203	0.01973218098282814	0.039261672645807266	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	3.3577045588373267e-09	0.028662342578172684	0.07045053690671921	0.10377959161996841	0.10120922327041626	0.01552156824618578	0.06507287174463272	0.02585897035896778	0.13249628245830536	0.02014184556901455	0.08373072743415833	0.0692065879702568	0.6034927368164062	0	1	1
3	7	▁n	0.9244699478149414	0.9662339091300964	-0.04176396131515503	0.06374605000019073	0.02847323939204216	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.8166681233593728e-17	6.977881275815889e-05	0.07415156066417694	0.09802057594060898	0.16056255996227264	0.018189270049333572	0.11152153462171555	0.03674916923046112	0.4354740083217621	0.04905444383621216	0.0422176718711853	0.04183364287018776	0.2831496000289917	0	0	1
3	8	'	0.9966597557067871	0.9941766262054443	0.0024831295013427734	-0.00359888793900609	0.0009482401655986905	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	4.0646973704031036e-17	1.1224872650927864e-05	0.12027353793382645	0.07313292473554611	0.013341272249817848	0.00029748171800747514	0.07086077332496643	0.02567457966506481	0.23002007603645325	0.027703555300831795	0.06001216173171997	0.052899159491062164	0.5328295826911926	0	0	1
3	9	avait	0.7305302023887634	0.9100077748298645	-0.17947757244110107	0.3169349133968353	0.1658637672662735	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.16349723935127258	2.0	1.7974470800652398e-09	0.011112654581665993	0.06700865924358368	0.07666638493537903	0.08768100291490555	0.3404683768749237	0.053156640380620956	0.025330623611807823	0.21169497072696686	0.028156902641057968	0.05021676793694496	0.04232870787382126	0.5891153812408447	0	0	1
3	10	▁jamais	0.8704209327697754	0.869882345199585	0.0005385875701904297	-0.0008930014446377754	0.01458448451012373	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0010287594050168991	2.0	3.1808868872218454e-09	0.006114949472248554	0.07272602617740631	0.09619546681642532	0.1614847034215927	0.014098993502557278	0.0719483494758606	0.03581957891583443	0.28439849615097046	0.029749872162938118	0.045524854212999344	0.037874311208724976	0.49468445777893066	0	0	1
3	11	▁bou	0.9732754826545715	0.9745731353759766	-0.0012976527214050293	0.0019222402479499578	0.0036627433728426695	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	4.7040494416712147e-35	4.0068698581308126e-07	0.04891026020050049	0.08617302775382996	0.0372953899204731	0.09759524464607239	0.0854237750172615	0.04786979407072067	0.35294854640960693	0.03399026393890381	0.043527793139219284	0.021614620462059975	0.4146251678466797	0	0	1
3	12	gé	0.9884649515151978	0.9930101037025452	-0.004545152187347412	0.006618604529649019	0.0027605872601270676	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-2.3010212951709375e-35	4.2689981682997313e-07	0.0016314411768689752	0.039367396384477615	0.07704009860754013	0.0303284153342247	0.04175613820552826	0.015034601092338562	0.14284978806972504	0.015892229974269867	0.03142448514699936	0.029201341792941093	0.7238414287567139	0	0	1
3	13	.	0.97712242603302	0.9885375499725342	-0.01141512393951416	0.016756463795900345	0.016115162521600723	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	6.422277733444105e-28	2.9992246709298342e-05	0.029059303924441338	0.09203197807073593	0.23189282417297363	0.06938720494508743	0.05358637869358063	0.03348521515727043	0.12454399466514587	0.02394913323223591	0.056951381266117096	0.047001004219055176	0.6604828834533691	0	0	1
3	14	</s>	0.9956480860710144	0.014752749353647232	0.9808953404426575	-6.076580047607422	4.199225902557373	4.212923049926758	1.0	4.212923049926758	1.0	4.212923049926758	1.0	4.212923049926758	1.0	4.212923049926758	1.0	-1.1768087589472676e-12	0.04122570902109146	0.06123489886522293	0.0658775269985199	0.08046141266822815	0.030832581222057343	0.05905981734395027	0.042954109609127045	0.07883229851722717	0.024432320147752762	0.07675482332706451	0.10357735306024551	0.6143893003463745	0	0	1
4	0	▁Quand	0.542163074016571	1.407847594236955e-05	0.542149007320404	-15.232948303222656	9.629714965820312	11.166123390197754	1.0	11.166123390197754	1.0	11.166123390197754	1.0	10.697006225585938	3.0	10.053667068481445	26.0	99.00642395019531	9.575867652893066	1.1684796810150146	0.5125508904457092	1.291365146636963	2.926593780517578	0.25807157158851624	0.14775517582893372	0.3511244058609009	0.04198015481233597	0.12716226279735565	0.07390646636486053	0.0	0	0	1
4	1	▁elles	0.10214506834745407	0.9813296794891357	-0.8791846036911011	3.2641184329986572	3.9957737922668457	4.069908618927002	1.0	4.069908618927002	1.0	4.069908618927002	1.0	4.069908618927002	1.0	4.069908618927002	2.0	3.2474233648827067e-06	0.010951153002679348	0.09447754919528961	0.19495557248592377	0.23050138354301453	0.17170889675617218	0.31292033195495605	0.05708964541554451	0.1701078563928604	0.03283815458416939	0.22327730059623718	0.06897024065256119	0.13479651510715485	0	1	1
4	2	▁n	0.2163069248199463	0.23523886501789093	-0.01893194019794464	0.12104654312133789	0.027359584346413612	0.0	1.0	0.0	1.0	0.0	1.0	0.0004301341250538826	2.0	0.002206213539466262	3.0	-9.810948292809038e-27	9.443118324270472e-05	0.12422911822795868	0.14896899461746216	0.10448869317770004	0.02810634672641754	0.16664081811904907	0.06686975061893463	0.3290485739707947	0.05879337713122368	0.10006961971521378	0.08733270317316055	0.19124513864517212	0	0	1
4	3	'	0.9907543659210205	0.9981122016906738	-0.00735783576965332	0.010674542747437954	0.011115770787000656	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.808818344782367e-16	0.00013563496759161353	0.15753218531608582	0.1139773279428482	0.019659992307424545	0.06461477279663086	0.16660365462303162	0.05391297861933708	0.2092573642730713	0.029063072055578232	0.1317107379436493	0.06549852341413498	0.34395360946655273	0	0	1
4	4	ont	0.97420734167099	0.98105388879776	-0.0068465471267700195	0.010103504173457623	0.029634155333042145	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.8195937201426204e-08	0.023625381290912628	0.14749647676944733	0.15149247646331787	0.11157101392745972	0.10389629006385803	0.16827897727489471	0.10935397446155548	0.2991815507411957	0.0368516705930233	0.05652114003896713	0.07240725308656693	0.2574053406715393	0	0	1
4	5	▁même	0.32005617022514343	0.6043674945831299	-0.28431132435798645	0.9171009063720703	0.17652186751365662	0.15053175389766693	1.0	0.15053175389766693	1.0	0.15053175389766693	2.0	0.15053175389766693	2.0	0.18035374581813812	3.0	1.9000587382409244e-23	0.019519375637173653	0.15895509719848633	0.2455696165561676	0.07307004928588867	0.09032227098941803	0.09972195327281952	0.052105724811553955	0.3462769091129303	0.034054722636938095	0.04852044954895973	0.037534791976213455	0.38178551197052	0	0	1
4	6	▁jamais	0.7331206798553467	0.7616920471191406	-0.028571367263793945	0.0551571361720562	0.05169357731938362	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.05121149122714996	2.0	2.3678877257933522e-27	6.219406714080833e-06	0.1590021848678589	0.1643659770488739	0.003159153973683715	0.004980767145752907	0.10213372111320496	0.04813466966152191	0.30905336141586304	0.027884652838110924	0.057003337889909744	0.03865721821784973	0.41713300347328186	0	0	1
4	7	▁quitté	0.9752277731895447	0.9873251914978027	-0.012097418308258057	0.017786167562007904	0.007460828870534897	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-4.87704432797009e-34	3.0980093015386956e-06	0.0745583325624466	0.1210676059126854	0.1364174485206604	0.15931469202041626	0.11818090826272964	0.026206135749816895	0.2703366279602051	0.03502340614795685	0.07022004574537277	0.03581336513161659	0.4442194998264313	0	0	1
4	8	▁la	0.9105334281921387	0.9786544442176819	-0.06812101602554321	0.10408760607242584	0.08075544238090515	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-6.337138813705678e-09	0.0024732472375035286	0.12698408961296082	0.11516374349594116	0.06219221651554108	0.0005839031073264778	0.1017620638012886	0.03330611065030098	0.2728331387042999	0.035115085542201996	0.052777405828237534	0.023090355098247528	0.4811158776283264	0	0	1
4	9	▁prison	0.9962795376777649	0.9980291724205017	-0.0017496347427368164	0.002531396457925439	0.0008494626963511109	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	3.3951845241492196e-12	0.007416937500238419	0.08658752590417862	0.09107344597578049	0.07109761238098145	0.07050932198762894	0.09231708198785782	0.023876873776316643	0.4014279544353485	0.03107200562953949	0.08960365504026413	0.01963115856051445	0.34207117557525635	0	0	1
4	10	.	0.9618781805038452	0.968949556350708	-0.007071375846862793	0.010567384772002697	0.06947044283151627	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	9.471009926109322e-20	0.00016490260895807296	0.0750359371304512	0.15900631248950958	0.5609573125839233	0.0916203185915947	0.11765950173139572	0.08805585652589798	0.12008780241012573	0.028757018968462944	0.0947398692369461	0.07426801323890686	0.4764319956302643	0	0	1
4	11	</s>	0.9957579970359802	0.06581111252307892	0.9299468994140625	-3.9193921089172363	2.7128794193267822	2.7179460525512695	1.0	2.7179460525512695	1.0	2.7179460525512695	1.0	2.7179460525512695	1.0	2.7179460525512695	1.0	4.1382321831415214e-13	0.15575101971626282	0.14699786901474	0.11050274968147278	0.030708778649568558	0.008579262532293797	0.12815330922603607	0.04922376945614815	0.08596772700548172	0.01859796606004238	0.08476043492555618	0.08946627378463745	0.5438306331634521	0	0	1
5	0	▁Apparemment	0.8576685190200806	1.6082567526609637e-05	0.8576524257659912	-15.702634811401367	10.465087890625	11.037102699279785	1.0	11.037102699279785	1.0	11.037102699279785	1.0	11.037102699279785	1.0	10.881644248962402	3.0	47.13386535644531	1.501608967781067	0.4842686355113983	0.3562655448913574	0.6694360971450806	2.3651721477508545	0.05257958546280861	0.08592908084392548	0.7563881278038025	0.03104967251420021	0.0425102636218071	0.03154320269823074	0.0	0	0	1
5	1	,	0.9427881836891174	0.940544605255127	0.0022435784339904785	-0.003437274834141135	0.1476810872554779	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	2.4693516675888816e-10	0.008140659891068935	0.16484026610851288	0.16585126519203186	0.08852072805166245	0.008983317762613297	0.08183174580335617	0.09470250457525253	0.3454763889312744	0.02663288079202175	0.07887989282608032	0.07012748718261719	0.3023490309715271	0	0	1
5	2	▁elle	0.05639299750328064	0.353792667388916	-0.2973996698856354	2.6493163108825684	4.173018455505371	4.875506401062012	1.0	4.875506401062012	1.0	4.875506401062012	1.0	4.506017208099365	2.0	4.397761344909668	5.0	3.6104799705505286e-10	0.028751283884048462	0.12395521998405457	0.14355279505252838	0.1517626792192459	0.5099582076072693	0.11971865594387054	0.04783099517226219	0.41829046607017517	0.044555481523275375	0.126362606883049	0.04906177893280983	0.19418008625507355	0	1	1
5	3	▁n	0.4600358307361603	0.5551857352256775	-0.09514990448951721	0.2712242603302002	0.03287273272871971	0.014689482748508453	1.0	0.014689482748508453	1.0	0.014689482748508453	2.0	0.014689482748508453	2.0	0.014689482748508453	2.0	2.6479317624238604e-21	7.208777242340147e-05	0.06629256159067154	0.12929949164390564	0.10386912524700165	0.01497152354568243	0.17332300543785095	0.0292797964066267	0.5667068958282471	0.04438633844256401	0.0318714939057827	0.018018526956439018	0.13641394674777985	0	0	1
5	4	'	0.9963376522064209	0.9991600513458252	-0.002822399139404297	0.004081067629158497	0.004592650569975376	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.841278235507928e-16	2.8316208044998348e-05	0.08510881662368774	0.09172601997852325	0.032853320240974426	0.05835330858826637	0.1639631688594818	0.028962301090359688	0.2977588474750519	0.03565697744488716	0.1068190485239029	0.04039913788437843	0.3264405429363251	0	0	1
5	5	a	0.451655775308609	0.4048038125038147	0.04685196280479431	-0.15800079703330994	0.1356286257505417	0.0	1.0	0.0	1.0	0.0846133753657341	2.0	0.07401172816753387	4.0	0.12354069203138351	11.0	1.0059343580337554e-08	0.03760834410786629	0.10310592502355576	0.12717220187187195	0.11157706379890442	0.12414173781871796	0.11548777669668198	0.040012091398239136	0.5304880142211914	0.05445340648293495	0.041292496025562286	0.02242911607027054	0.195837140083313	0	0	1
5	6	▁pas	0.7624501585960388	0.6435794830322266	0.11887067556381226	-0.24452468752861023	0.1190313994884491	0.0	1.0	0.0	1.0	0.0	1.0	0.06582264602184296	1.0	0.06582264602184296	2.0	2.623304051038421e-18	0.0016153370961546898	0.10232105106115341	0.11880604177713394	0.10669084638357162	0.0017390935681760311	0.06571601331233978	0.031859852373600006	0.27140921354293823	0.029608482494950294	0.05865943431854248	0.036559443920850754	0.5061875581741333	0	0	1
5	7	▁de	0.7518751621246338	0.8813521862030029	-0.12947702407836914	0.2292255163192749	0.15294671058654785	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0932064801454544	10.0	-1.528634077798031e-25	6.1488826759159565e-06	0.07362999767065048	0.1094607338309288	0.13126163184642792	0.0811191201210022	0.08478103578090668	0.027508262544870377	0.26054802536964417	0.032321300357580185	0.06932222098112106	0.03650534152984619	0.48901376128196716	0	0	1
5	8	▁signal	0.9864523410797119	0.9894990921020508	-0.003046751022338867	0.004448992665857077	0.004716220311820507	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.588469911162349e-10	0.020980242639780045	0.06792490184307098	0.06348464637994766	0.08030170202255249	0.14848032593727112	0.10540351271629333	0.024580199271440506	0.3394869863986969	0.03308754041790962	0.046955499798059464	0.026816969737410545	0.42366933822631836	0	0	1
5	9	▁dans	0.6308900713920593	0.3958401381969452	0.23504993319511414	-0.6724708080291748	0.30784493684768677	0.0	1.0	0.0	1.0	0.2337256669998169	1.0	0.30220669507980347	2.0	0.3140619397163391	8.0	6.0730354236521915e-24	0.00024083236348815262	0.10460826754570007	0.11797285079956055	0.1532188057899475	0.16830947995185852	0.09177958220243454	0.020176604390144348	0.35587161779403687	0.05287671834230423	0.06843430548906326	0.024592943489551544	0.38626810908317566	0	0	1
