example_idx	token_idx	token	probability	contrast_prob	pcxmi	kl_divergence	is_supporting_context	is_context_sensitive	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_ctx_attr	tgt_brk_attr	tgt_curr_attr	is_correct
2	0	▁Comment	0.8735669255256653	0.9359620809555054	0.0995318889617919	0.1020366102457046	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0399326086044311	3.0	0.3209878504276275	0.2791077196598053	0.1164074763655662	0.0512376464903354	0.0833047106862068	0.1225107461214065	0.1339536905288696	0.1011673584580421	0.4830823838710785	0.1582900732755661	0.0694414973258972	0.0540649741888046	0.0	1
2	1	▁te	0.2574091851711273	0.3968464732170105	0.6245174407958984	0.2833467125892639	0	0	0.0978848487138748	1.0	0.0978848487138748	1.0	0.1496808230876922	2.0	0.1496808230876922	3.0	0.2587307095527649	13.0	0.6506554484367371	0.0514315739274024	0.0157671254128217	0.018268022686243	0.0238142572343349	0.0188825465738773	0.1179958134889602	0.0283646639436483	0.5210213661193848	0.1482604891061782	0.0971642285585403	0.0208284966647624	0.0663650259375572	1
2	2	▁h	0.9979678988456726	0.9983317255973816	0.0005258467863313	0.0013668411411345	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2783437073230743	0.0311538018286228	0.015781994909048	0.0116678401827812	0.0166373960673809	0.057940799742937	0.1044708937406539	0.0106525374576449	0.5874082446098328	0.191185638308525	0.0461819320917129	0.0086325816810131	0.0514682307839393	1
2	3	ante	0.8065150380134583	0.9523342847824096	0.2397666424512863	0.1430906802415847	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1261169761419296	2.0	0.9781854152679444	0.0264917928725481	0.0096790306270122	0.0149949779734015	0.0096247680485248	0.0089110657572746	0.0789095386862754	0.0112436357885599	0.4733548760414123	0.1401503682136535	0.066653586924076	0.0210567507892847	0.2086312174797058	1
2	4	-	0.9030789136886596	0.829167902469635	-0.1231877505779266	0.0336055308580398	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0257907435297966	1.0	0.3619077503681183	0.0218564048409461	0.0087043223902583	0.011862514540553	0.0145859811455011	0.0089196637272834	0.0703813806176185	0.0193129889667034	0.2609401345252991	0.0943163558840751	0.042410023510456	0.0296609047800302	0.4829782247543335	1
2	5	t	0.9948829412460328	0.9814419150352478	-0.0196239817887544	0.0110810231417417	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.8320376873016357	0.0267363954335451	0.0111659681424498	0.012133652344346	0.0215323902666568	0.0077821938320994	0.0275876633822917	0.0093876495957374	0.1190808862447738	0.0370662212371826	0.0495871901512146	0.026083854958415	0.7312065958976746	1
2	6	-	0.9643969535827636	0.958773672580719	-0.0084368288516998	0.0007886887760832	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.726295530796051	0.0410540997982025	0.0140899131074547	0.00884978659451	0.0080007724463939	0.0094455126672983	0.028420690447092	0.0091277761384844	0.1138798221945762	0.0364111177623271	0.0307923648506402	0.023426353931427	0.7579418420791626	1
2	7	elle	0.3610082268714905	0.9244255423545836	1.356525421142578	1.035732626914978	0	1	1.0352466106414795	1.0	1.0352466106414795	1.0	1.0352466106414795	1.0	1.0352466106414795	2.0	1.0352466106414795	2.0	0.6964693069458008	0.0288976989686489	0.0084142945706844	0.0078953048214316	0.0147179896011948	0.0124950129538774	0.2265912890434265	0.0185775943100452	0.1837432533502578	0.0671998560428619	0.0815668925642967	0.0156788006424903	0.4066423177719116	1
2	8	?	0.2597333192825317	0.9364772439002992	1.850212931632996	1.5136276483535769	0	0	1.522341251373291	1.0	1.522341251373291	1.0	1.522341251373291	1.0	1.522341251373291	1.0	1.522341251373291	2.0	0.4132145047187805	0.0152326086536049	0.0067978599108755	0.014634670689702	0.0234994255006313	0.0200148001313209	0.0762061476707458	0.0202142260968685	0.1389646381139755	0.057251900434494	0.3303703665733337	0.0247274227440357	0.3522653579711914	1
2	9	</s>	0.993347465991974	0.9981439113616944	0.0069494172930717	0.0044437972828745	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6809905767440796	0.0108844423666596	0.0090541094541549	0.0113195851445198	0.0099077196791768	0.0130905453115701	0.0939225777983665	0.0530120693147182	0.130073681473732	0.0521176718175411	0.0742786228656768	0.0758500918745994	0.5207452774047852	1
3	0	▁On	0.1421818882226944	0.2306856662034988	0.6981906890869141	0.4546465873718261	0	0	0.5527973175048828	1.0	0.4555270671844482	2.0	0.3829684853553772	2.0	0.3829684853553772	4.0	0.432646095752716	13.0	0.5012203454971313	0.2708917260169983	0.1027070432901382	0.0541631169617176	0.0897872447967529	0.1347203701734542	0.1233615428209304	0.0998929291963577	0.5055161714553833	0.1479684114456176	0.0518844947218894	0.0713764578104019	0.0	1
3	1	▁dirait	0.908778965473175	0.8700909614562988	-0.0627632513642311	0.0253325905650854	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0115399938076734	1.0	0.8651748299598694	0.075375847518444	0.0200592093169689	0.0104402098804712	0.0130481645464897	0.0121428146958351	0.1069724410772323	0.0558617264032363	0.3918589651584625	0.1083546951413154	0.050015140324831	0.0662794709205627	0.2206575870513916	1
3	2	▁qu	0.9665727019309998	0.9889812469482422	0.0330649428069591	0.0176291838288307	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2321581840515136	0.0503150820732116	0.0142967291176319	0.0139915216714143	0.0201348830014467	0.017042864114046	0.1005106195807457	0.035441979765892	0.2756676077842712	0.0886588916182518	0.0345720052719116	0.0490262098610401	0.4161226749420166	1
3	3	'	0.995647132396698	0.9977905750274658	0.0031025470234453	0.0009089363738894	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	2.3658640384674072	0.0441937409341335	0.0234083980321884	0.0096297776326537	0.0107774576172232	0.0058728498406708	0.1087189763784408	0.0308323968201875	0.1495645940303802	0.06117994338274	0.1042660698294639	0.0480613149702549	0.4973766803741455	1
3	4	il	0.5468639135360718	0.9786022901535034	0.8395407199859619	1.1374346017837524	0	1	0.0	1.0	0.0	1.0	0.0	1.0	1.1203546524047852	2.0	1.1203546524047852	2.0	0.9991399049758912	0.0412029102444648	0.0322509706020355	0.0141982864588499	0.0171722695231437	0.0111158210784196	0.2032999992370605	0.0333789438009262	0.2036803066730499	0.099343828856945	0.1236501932144165	0.0330119840800762	0.303634762763977	1
3	5	▁n	0.8025234341621399	0.7792642116546631	-0.0424308888614177	0.0124418539926409	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0041958559304475	2.0	0.5003765225410461	0.0211210586130619	0.0149702001363039	0.0135835837572813	0.0090382797643542	0.0132299419492483	0.1521688252687454	0.0233733877539634	0.4543737471103668	0.1427928060293197	0.0270518902689218	0.0242890398949384	0.1759502589702606	1
3	6	'	0.9979324340820312	0.9991488456726074	0.001757442834787	0.0008845762349665	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.000420093536377	0.0181620214134454	0.0135895907878875	0.0113652804866433	0.0070797502994537	0.0046126125380396	0.0843474119901657	0.0264887288212776	0.1515265554189682	0.0566834174096584	0.0720327720046043	0.0316335298120975	0.5772875547409058	1
3	7	a	0.9779471755027772	0.9823984503746032	0.0065517425537109	0.0043837521225214	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.614990234375	0.0177636854350566	0.0196520015597343	0.0175707526504993	0.0192684940993785	0.01224329136312	0.0916288644075393	0.0181053131818771	0.2976289987564087	0.0929706692695617	0.0236193556338548	0.0278173871338367	0.4482293725013733	1
3	8	▁jamais	0.8667894601821899	0.9092063903808594	0.0689261779189109	0.0229354873299598	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0022566020488739	2.0	0.5549999475479126	0.0109540298581123	0.008552823215723	0.0079993903636932	0.0083946492522954	0.0121360030025243	0.1288072913885116	0.0191001612693071	0.4002173244953155	0.141012042760849	0.0283258631825447	0.0212216656655073	0.261315643787384	1
3	9	▁bou	0.971968948841095	0.9941027760505676	0.032484795898199	0.0293257944285869	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1535045206546783	0.0102233653888106	0.0072605423629283	0.0072707114741206	0.0068462435156106	0.0134263671934604	0.132888838648796	0.0167507175356149	0.438934713602066	0.1252298653125763	0.0149614010006189	0.0226551741361618	0.2485793679952621	1
3	10	gé	0.9993242025375366	0.9964048862457277	-0.0042206379584968	0.0019150283187627	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2297942042350769	0.011483171954751	0.0084839509800076	0.0061768926680088	0.0045565562322735	0.0042981896549463	0.0866082459688186	0.008943822234869	0.2410427629947662	0.0714639723300933	0.0135399736464023	0.013438630849123	0.56496262550354	1
3	11	.	0.9819487929344176	0.9884831309318542	0.0095685292035341	0.0048641543835401	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5498211979866028	0.0066089923493564	0.0064424606971442	0.0113455690443515	0.0078657772392034	0.0112495571374893	0.0790555998682975	0.0344210304319858	0.1214697733521461	0.0490691810846328	0.0444063320755958	0.0331866666674613	0.6383914351463318	1
3	12	</s>	0.9969250559806824	0.998552143573761	0.0023527482990175	0.0008907084702514	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2908878326416015	0.0104454942047595	0.0080902492627501	0.0111105516552925	0.0163962170481681	0.01039719581604	0.1066559925675392	0.056761734187603	0.0911844000220298	0.0511029735207557	0.111932098865509	0.0935819670557975	0.4887807965278625	1
4	0	▁Quand	0.4756298065185547	0.6855953335762024	0.5275181531906128	0.8634953498840332	0	0	0.0	1.0	0.0	1.0	0.6731287240982056	2.0	0.8679244518280029	4.0	0.8449782729148865	25.0	0.2272077202796936	0.3312270641326904	0.1082256287336349	0.0564942732453346	0.0500213578343391	0.0810392946004867	0.1073615998029708	0.167509987950325	0.2942732274532318	0.0540170893073082	0.1699045002460479	0.2069335132837295	0.0	1
4	1	▁elles	0.0671670734882354	0.946354866027832	3.81655502319336	2.682511806488037	0	1	2.7674098014831543	1.0	2.7674098014831543	1.0	2.7674098014831543	1.0	2.7674098014831543	1.0	2.7674098014831543	2.0	0.441217303276062	0.0604529976844787	0.0142266945913434	0.0142073696479201	0.0205608941614627	0.0225738994777202	0.2715978324413299	0.0573930107057094	0.2560570538043976	0.0548559315502643	0.1428682208061218	0.0505766682326793	0.1666513383388519	1
4	2	▁n	0.7385017275810242	0.6066478490829468	-0.2837420403957367	0.0639021769165992	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0547738969326019	1.0	0.0547738969326019	2.0	0.1424062401056289	0.0480005033314228	0.0152731090784072	0.0161856636404991	0.0137992901727557	0.0179621577262878	0.1391863971948623	0.0499366968870162	0.3997318148612976	0.0684428811073303	0.1040142253041267	0.0443804375827312	0.1943075358867645	1
4	3	'	0.9968198537826538	0.9988094568252563	0.0028766961768269	0.0022219398524612	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.7863340377807615	0.0418040975928306	0.0210982952266931	0.0146624781191349	0.012091152369976	0.0181347522884607	0.1623837947845459	0.0460809282958507	0.1252198070287704	0.0326232649385929	0.1026742756366729	0.0601625703275203	0.4708552658557892	1
4	4	ont	0.9745925068855286	0.971140205860138	-0.0051195998676121	0.0261081680655479	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.376140594482422	0.039651084691286	0.0222466476261615	0.0192264467477798	0.0160883255302906	0.0118209486827254	0.1594182103872299	0.0554509796202182	0.2148433923721313	0.0369788035750389	0.1313639879226684	0.0613137260079383	0.3406308889389038	1
4	5	▁jamais	0.3587959408760071	0.5487049221992493	0.6128669381141663	0.077562540769577	0	0	0.079731211066246	1.0	0.079731211066246	1.0	0.079731211066246	2.0	0.079731211066246	2.0	0.0754885077476501	3.0	0.5908938050270081	0.0241342335939407	0.0190611165016889	0.0100080473348498	0.0123185161501169	0.012720052152872	0.0771670415997505	0.0350015424191951	0.472426027059555	0.0707822665572166	0.0368620008230209	0.0416097790002822	0.266151487827301	1
4	6	▁quitté	0.9118633270263672	0.8820130228996277	-0.0480176694691181	0.0220829080790281	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.013571098446846	1.0	0.1406314373016357	0.0220785848796367	0.0145200146362185	0.0094693433493375	0.0124099012464284	0.0092326262965798	0.0850054696202278	0.0512536726891994	0.2558391392230987	0.0433163866400718	0.0521899312734603	0.049743216484785	0.4626521170139313	1
4	7	▁la	0.9504806995391846	0.9749519228935242	0.036673754453659	0.0143816955387592	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2635432481765747	0.0246756039559841	0.0118770133703947	0.0120713729411363	0.0089894887059926	0.0110574187710881	0.0768550261855125	0.0290726255625486	0.3178321719169616	0.0839046239852905	0.0453535355627536	0.0303308758884668	0.4166511595249176	1
4	8	▁prison	0.999016046524048	0.9992002844810486	0.0002659956808201	7.296622061403468e-05	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0641449689865112	0.0190699901431798	0.0145664624869823	0.0153459478169679	0.0045833215117454	0.0092858709394931	0.0597656108438968	0.0187458265572786	0.5536405444145203	0.1242691799998283	0.0301604624837636	0.0102547341957688	0.2031635642051696	1
4	9	.	0.940273106098175	0.9597735404968262	0.0296141691505908	0.0194992050528526	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.4070785343647003	0.0136683750897645	0.0174939222633838	0.0153147224336862	0.0146925402805209	0.0163433793932199	0.0742064639925956	0.075928159058094	0.1211956590414047	0.0405960641801357	0.0979897454380989	0.0647962987422943	0.5252875089645386	1
4	10	</s>	0.9930830001831056	0.9982882142066956	0.0075421151705086	0.0056232791393995	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6831651926040649	0.0192584097385406	0.0123702492564916	0.0099603785201907	0.0130458362400531	0.0307394322007894	0.0844513177871704	0.0640303865075111	0.0943405926227569	0.0321927219629287	0.085226260125637	0.0958354026079177	0.5439233779907227	1
5	0	▁Apparemment	0.9314799904823304	0.9923385381698608	0.0913076028227806	0.1122706681489944	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.352826863527298	0.2718481421470642	0.1168512478470802	0.0621060393750667	0.0893703401088714	0.1157917827367782	0.0669963136315345	0.0450155772268772	0.7893074750900269	0.0450237914919853	0.0232925526797771	0.0303643196821212	0.0	1
5	1	,	0.9111819267272948	0.9124321937561036	0.0019782101735472	0.0874063074588775	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1679144948720932	0.0759481489658355	0.0160618312656879	0.022640898823738	0.02205466106534	0.0166363343596458	0.0953501090407371	0.0600217133760452	0.455202579498291	0.0404857471585273	0.0809544175863266	0.0528998263180255	0.2150855958461761	1
5	2	▁elle	0.098591960966587	0.897524893283844	3.186409950256348	1.790921926498413	0	1	1.8117977380752563	1.0	1.8117977380752563	1.0	1.8117977380752563	1.0	1.8117977380752563	2.0	1.80202054977417	6.0	2.511692523956299	0.066686064004898	0.0116330366581678	0.0129954200237989	0.0166501235216856	0.0137497810646891	0.191904678940773	0.0586395002901554	0.344031274318695	0.0564193688333034	0.1355742961168289	0.0362723506987094	0.1771584749221801	1
5	3	▁n	0.7204663753509521	0.7018464207649231	-0.0377756617963314	0.0214913468807935	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0040343701839447	2.0	0.3253191709518432	0.0479906350374221	0.0126105789095163	0.0161102749407291	0.0187291987240314	0.0134917218238115	0.1425987333059311	0.0600464269518852	0.6003631353378296	0.0763679072260856	0.0174964573234319	0.0113110300153493	0.0918162837624549	1
5	4	'	0.9969101548194884	0.9985995888710022	0.0024428446777164	0.0010857511078938	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.1922850608825684	0.0248319767415523	0.0120890159159898	0.0129698934033513	0.010012830607593	0.0147906597703695	0.1031691581010818	0.0415335930883884	0.3753668963909149	0.0608369261026382	0.0836608782410621	0.031697180122137	0.3037353157997131	1
5	5	a	0.6905874609947205	0.6131981015205383	-0.1714709401130676	0.0626596435904502	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0297246947884559	2.0	0.0491366907954216	10.0	0.8559940457344055	0.017116442322731	0.0135950706899166	0.0164233017712831	0.0156423822045326	0.0096183400601148	0.1045213341712951	0.0344938375055789	0.5571209192276001	0.0743144452571868	0.0195663943886756	0.0162989068776369	0.1936841011047363	1
5	6	▁pas	0.6196449995040894	0.7841013073921204	0.3395981788635254	0.0786177515983581	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0514236241579055	2.0	0.0514236241579055	2.0	0.6071568727493286	0.0124269314110279	0.0127094965428113	0.0125201502814888	0.0092388084158301	0.0095724202692508	0.1438399404287338	0.0286130681633949	0.3621226847171783	0.0631755962967872	0.0279084779322147	0.0247758291661739	0.3495644330978393	1
5	7	▁de	0.5318629741668701	0.6544514894485474	0.2992317080497741	0.056209746748209	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0119387507438659	2.0	0.0296556614339351	5.0	0.5079969763755798	0.0096038840711116	0.0076512512750923	0.0102948956191539	0.0064935414120554	0.0087469443678855	0.1096632480621337	0.0229936428368091	0.3490244746208191	0.061631292104721	0.02830077894032	0.0209575332701206	0.407429039478302	1
5	8	▁signal	0.9388558864593506	0.985444962978363	0.0698715969920158	0.057324968278408	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.7162513732910156	0.0126367025077342	0.0052379467524588	0.0059094107709825	0.008099814876914	0.0123955104500055	0.1177409887313842	0.0165526587516069	0.4049617648124695	0.0639445334672927	0.022781629115343	0.0175164975225925	0.356501817703247	1
5	9	▁ici	0.2769161164760589	0.3287333846092224	0.2474689781665802	0.1295432448387146	0	0	0.0	1.0	0.0141448900103569	2.0	0.0141448900103569	2.0	0.0925169885158538	5.0	0.1193340867757797	16.0	0.2631861865520477	0.0161251500248909	0.0064276508055627	0.0162777081131935	0.0123804509639739	0.0167481452226638	0.065282829105854	0.030276920646429	0.2918629944324493	0.0543891191482543	0.0514400489628315	0.0323872119188308	0.4743608236312866	1
5	10	▁dans	0.6254751086235046	0.7909546494483948	0.3386424481868744	0.0764474868774414	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0601220577955246	2.0	0.0601220577955246	2.0	0.1164374724030494	0.0146867418661713	0.0133178252726793	0.0149428900331258	0.0157874897122383	0.0129926810041069	0.045891173183918	0.022422682493925	0.2791199684143066	0.0651636719703674	0.0447600036859512	0.0237833447754383	0.5188591480255127	1
