example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_ctx_attr	tgt_brk_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct
1	3	▁ont	0.1286	0.4623	-0.3337	1.8463	0.9477	1.2355	1.0	1.2355	1.0	1.1362	2.0	1.099	5.0	0.9981	42.0	0.3646	0.0206	0.0107	0.0136	0.0149	0.0326	0.0911	0.0318	0.5106	0.1158	0.0492	0.0176	0.1839	0	0	0
1	4	-	0.9903	0.9872	0.0031	-0.0045	0.0033	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.4868	0.0134	0.0257	0.0164	0.0199	0.0135	0.0669	0.0312	0.1491	0.0367	0.1638	0.043	0.5092	0	0	0
1	5	ils	0.868	0.9529	-0.0849	0.1346	0.1484	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1337	2.0	0.8794	0.0155	0.0136	0.0112	0.0076	0.0233	0.1499	0.018	0.1272	0.0417	0.1741	0.0204	0.4687	0	1	0
1	6	▁tenu	0.1477	0.3095	-0.1618	1.0675	0.3355	0.1101	1.0	0.2735	2.0	0.2735	3.0	0.2987	4.0	0.3289	28.0	0.2965	0.012	0.0165	0.0095	0.0125	0.0163	0.0736	0.0197	0.4253	0.1111	0.024	0.0183	0.3281	0	0	0
1	7	?	0.2706	0.9689	-0.6983	1.8402	2.0592	2.0786	1.0	2.0786	1.0	2.0786	1.0	2.0786	1.0	2.0786	2.0	0.3115	0.0137	0.0124	0.0176	0.0102	0.0177	0.1021	0.0237	0.1161	0.0479	0.3418	0.0193	0.3489	0	0	0
1	8	</s>	0.9911	0.997	-0.0059	0.0086	0.0056	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.8414	0.0156	0.0158	0.0086	0.013	0.021	0.0855	0.0852	0.1224	0.0352	0.0938	0.0711	0.5068	0	0	0
2	0	▁Comment	0.8736	0.936	-0.0624	0.0995	0.102	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0399	3.0	0.321	0.2791	0.1164	0.0512	0.0833	0.1225	0.134	0.1012	0.4831	0.1583	0.0694	0.0541	0.0	0	0	1
2	1	▁te	0.2574	0.3968	-0.1394	0.6245	0.2833	0.0979	1.0	0.0979	1.0	0.1497	2.0	0.1497	3.0	0.2587	13.0	0.6507	0.0514	0.0158	0.0183	0.0238	0.0189	0.118	0.0284	0.521	0.1483	0.0972	0.0208	0.0664	0	0	1
2	2	▁h	0.998	0.9983	-0.0004	0.0005	0.0014	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2783	0.0312	0.0158	0.0117	0.0166	0.0579	0.1045	0.0107	0.5874	0.1912	0.0462	0.0086	0.0515	0	0	1
2	3	ante	0.8065	0.9523	-0.1458	0.2398	0.1431	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1261	2.0	0.9782	0.0265	0.0097	0.015	0.0096	0.0089	0.0789	0.0112	0.4734	0.1402	0.0667	0.0211	0.2086	0	0	1
2	4	-	0.9031	0.8292	0.0739	-0.1232	0.0336	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0258	1.0	0.3619	0.0219	0.0087	0.0119	0.0146	0.0089	0.0704	0.0193	0.2609	0.0943	0.0424	0.0297	0.483	0	0	1
2	5	t	0.9949	0.9814	0.0134	-0.0196	0.0111	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.832	0.0267	0.0112	0.0121	0.0215	0.0078	0.0276	0.0094	0.1191	0.0371	0.0496	0.0261	0.7312	0	0	1
2	6	-	0.9644	0.9588	0.0056	-0.0084	0.0008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.7263	0.0411	0.0141	0.0089	0.008	0.0094	0.0284	0.0091	0.1139	0.0364	0.0308	0.0234	0.7579	0	0	1
2	7	elle	0.361	0.9244	-0.5634	1.3565	1.0357	1.0352	1.0	1.0352	1.0	1.0352	1.0	1.0352	2.0	1.0352	2.0	0.6965	0.0289	0.0084	0.0079	0.0147	0.0125	0.2266	0.0186	0.1837	0.0672	0.0816	0.0157	0.4066	0	1	1
2	8	?	0.2597	0.9365	-0.6767	1.8502	1.5136	1.5223	1.0	1.5223	1.0	1.5223	1.0	1.5223	1.0	1.5223	2.0	0.4132	0.0152	0.0068	0.0146	0.0235	0.02	0.0762	0.0202	0.139	0.0573	0.3304	0.0247	0.3523	0	0	1
2	9	</s>	0.9933	0.9981	-0.0048	0.0069	0.0044	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.681	0.0109	0.0091	0.0113	0.0099	0.0131	0.0939	0.053	0.1301	0.0521	0.0743	0.0759	0.5207	0	0	1
3	0	▁On	0.1422	0.2307	-0.0885	0.6982	0.4546	0.5528	1.0	0.4555	2.0	0.383	2.0	0.383	4.0	0.4326	13.0	0.5012	0.2709	0.1027	0.0542	0.0898	0.1347	0.1234	0.0999	0.5055	0.148	0.0519	0.0714	0.0	0	0	1
3	1	▁dirait	0.9088	0.8701	0.0387	-0.0628	0.0253	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0115	1.0	0.8652	0.0754	0.0201	0.0104	0.013	0.0121	0.107	0.0559	0.3919	0.1084	0.05	0.0663	0.2207	0	0	1
3	2	▁qu	0.9666	0.989	-0.0224	0.0331	0.0176	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2322	0.0503	0.0143	0.014	0.0201	0.017	0.1005	0.0354	0.2757	0.0887	0.0346	0.049	0.4161	0	0	1
3	3	'	0.9956	0.9978	-0.0021	0.0031	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	2.3659	0.0442	0.0234	0.0096	0.0108	0.0059	0.1087	0.0308	0.1496	0.0612	0.1043	0.0481	0.4974	0	0	1
3	4	il	0.5469	0.9786	-0.4317	0.8395	1.1374	0.0	1.0	0.0	1.0	0.0	1.0	1.1204	2.0	1.1204	2.0	0.9991	0.0412	0.0323	0.0142	0.0172	0.0111	0.2033	0.0334	0.2037	0.0993	0.1237	0.033	0.3036	0	1	1
3	5	▁n	0.8025	0.7793	0.0233	-0.0424	0.0124	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0042	2.0	0.5004	0.0211	0.015	0.0136	0.009	0.0132	0.1522	0.0234	0.4544	0.1428	0.0271	0.0243	0.176	0	0	1
3	6	'	0.9979	0.9991	-0.0012	0.0018	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0004	0.0182	0.0136	0.0114	0.0071	0.0046	0.0843	0.0265	0.1515	0.0567	0.072	0.0316	0.5773	0	0	1
3	7	a	0.9779	0.9824	-0.0045	0.0066	0.0044	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.615	0.0178	0.0197	0.0176	0.0193	0.0122	0.0916	0.0181	0.2976	0.093	0.0236	0.0278	0.4482	0	0	1
3	8	▁jamais	0.8668	0.9092	-0.0424	0.0689	0.0229	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0023	2.0	0.555	0.011	0.0086	0.008	0.0084	0.0121	0.1288	0.0191	0.4002	0.141	0.0283	0.0212	0.2613	0	0	1
3	9	▁bou	0.972	0.9941	-0.0221	0.0325	0.0293	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1535	0.0102	0.0073	0.0073	0.0068	0.0134	0.1329	0.0168	0.4389	0.1252	0.015	0.0227	0.2486	0	0	1
3	10	gé	0.9993	0.9964	0.0029	-0.0042	0.0019	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2298	0.0115	0.0085	0.0062	0.0046	0.0043	0.0866	0.0089	0.241	0.0715	0.0135	0.0134	0.565	0	0	1
3	11	.	0.9819	0.9885	-0.0065	0.0096	0.0049	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5498	0.0066	0.0064	0.0113	0.0079	0.0112	0.0791	0.0344	0.1215	0.0491	0.0444	0.0332	0.6384	0	0	1
3	12	</s>	0.9969	0.9986	-0.0016	0.0024	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2909	0.0104	0.0081	0.0111	0.0164	0.0104	0.1067	0.0568	0.0912	0.0511	0.1119	0.0936	0.4888	0	0	1
4	0	▁Quand	0.4756	0.6856	-0.21	0.5275	0.8635	0.0	1.0	0.0	1.0	0.6731	2.0	0.8679	4.0	0.845	25.0	0.2272	0.3312	0.1082	0.0565	0.05	0.081	0.1074	0.1675	0.2943	0.054	0.1699	0.2069	0.0	0	0	1
4	1	▁elles	0.0672	0.9464	-0.8792	3.8166	2.6825	2.7674	1.0	2.7674	1.0	2.7674	1.0	2.7674	1.0	2.7674	2.0	0.4412	0.0605	0.0142	0.0142	0.0206	0.0226	0.2716	0.0574	0.2561	0.0549	0.1429	0.0506	0.1667	0	1	1
4	2	▁n	0.7385	0.6066	0.1319	-0.2837	0.0639	0.0	1.0	0.0	1.0	0.0	1.0	0.0548	1.0	0.0548	2.0	0.1424	0.048	0.0153	0.0162	0.0138	0.018	0.1392	0.0499	0.3997	0.0684	0.104	0.0444	0.1943	0	0	1
4	3	'	0.9968	0.9988	-0.002	0.0029	0.0022	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.7863	0.0418	0.0211	0.0147	0.0121	0.0181	0.1624	0.0461	0.1252	0.0326	0.1027	0.0602	0.4709	0	0	1
4	4	ont	0.9746	0.9711	0.0035	-0.0051	0.0261	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.3761	0.0397	0.0222	0.0192	0.0161	0.0118	0.1594	0.0555	0.2148	0.037	0.1314	0.0613	0.3406	0	0	1
4	5	▁jamais	0.3588	0.5487	-0.1899	0.6129	0.0776	0.0797	1.0	0.0797	1.0	0.0797	2.0	0.0797	2.0	0.0755	3.0	0.5909	0.0241	0.0191	0.01	0.0123	0.0127	0.0772	0.035	0.4724	0.0708	0.0369	0.0416	0.2662	0	0	1
4	6	▁quitté	0.9119	0.882	0.0299	-0.048	0.0221	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0136	1.0	0.1406	0.0221	0.0145	0.0095	0.0124	0.0092	0.085	0.0513	0.2558	0.0433	0.0522	0.0497	0.4627	0	0	1
4	7	▁la	0.9505	0.975	-0.0245	0.0367	0.0144	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2635	0.0247	0.0119	0.0121	0.009	0.0111	0.0769	0.0291	0.3178	0.0839	0.0454	0.0303	0.4167	0	0	1
4	8	▁prison	0.999	0.9992	-0.0002	0.0003	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0641	0.0191	0.0146	0.0153	0.0046	0.0093	0.0598	0.0187	0.5536	0.1243	0.0302	0.0103	0.2032	0	0	1
4	9	.	0.9403	0.9598	-0.0195	0.0296	0.0195	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.4071	0.0137	0.0175	0.0153	0.0147	0.0163	0.0742	0.0759	0.1212	0.0406	0.098	0.0648	0.5253	0	0	1
4	10	</s>	0.9931	0.9983	-0.0052	0.0075	0.0056	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6832	0.0193	0.0124	0.01	0.013	0.0307	0.0845	0.064	0.0943	0.0322	0.0852	0.0958	0.5439	0	0	1
5	0	▁Apparemment	0.9315	0.9923	-0.0609	0.0913	0.1123	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.3528	0.2718	0.1169	0.0621	0.0894	0.1158	0.067	0.045	0.7893	0.045	0.0233	0.0304	0.0	0	0	1
5	1	,	0.9112	0.9124	-0.0013	0.002	0.0874	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1679	0.0759	0.0161	0.0226	0.0221	0.0166	0.0954	0.06	0.4552	0.0405	0.081	0.0529	0.2151	0	0	1
5	2	▁elle	0.0986	0.8975	-0.7989	3.1864	1.7909	1.8118	1.0	1.8118	1.0	1.8118	1.0	1.8118	2.0	1.802	6.0	2.5117	0.0667	0.0116	0.013	0.0167	0.0138	0.1919	0.0586	0.344	0.0564	0.1356	0.0363	0.1772	0	1	1
5	3	▁n	0.7205	0.7018	0.0186	-0.0378	0.0215	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.004	2.0	0.3253	0.048	0.0126	0.0161	0.0187	0.0135	0.1426	0.06	0.6004	0.0764	0.0175	0.0113	0.0918	0	0	1
5	4	'	0.9969	0.9986	-0.0017	0.0024	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.1923	0.0248	0.0121	0.013	0.01	0.0148	0.1032	0.0415	0.3754	0.0608	0.0837	0.0317	0.3037	0	0	1
5	5	a	0.6906	0.6132	0.0774	-0.1715	0.0627	0.0	1.0	0.0	1.0	0.0	1.0	0.0297	2.0	0.0491	10.0	0.856	0.0171	0.0136	0.0164	0.0156	0.0096	0.1045	0.0345	0.5571	0.0743	0.0196	0.0163	0.1937	0	0	1
5	6	▁pas	0.6196	0.7841	-0.1645	0.3396	0.0786	0.0	1.0	0.0	1.0	0.0	1.0	0.0514	2.0	0.0514	2.0	0.6072	0.0124	0.0127	0.0125	0.0092	0.0096	0.1438	0.0286	0.3621	0.0632	0.0279	0.0248	0.3496	0	0	1
5	7	▁de	0.5319	0.6545	-0.1226	0.2992	0.0562	0.0	1.0	0.0	1.0	0.0	1.0	0.0119	2.0	0.0297	5.0	0.508	0.0096	0.0077	0.0103	0.0065	0.0087	0.1097	0.023	0.349	0.0616	0.0283	0.021	0.4074	0	0	1
5	8	▁signal	0.9389	0.9854	-0.0466	0.0699	0.0573	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.7163	0.0126	0.0052	0.0059	0.0081	0.0124	0.1177	0.0166	0.405	0.0639	0.0228	0.0175	0.3565	0	0	1
5	9	▁ici	0.2769	0.3287	-0.0518	0.2475	0.1295	0.0	1.0	0.0141	2.0	0.0141	2.0	0.0925	5.0	0.1193	16.0	0.2632	0.0161	0.0064	0.0163	0.0124	0.0167	0.0653	0.0303	0.2919	0.0544	0.0514	0.0324	0.4744	0	0	1
5	10	▁dans	0.6255	0.791	-0.1655	0.3386	0.0764	0.0	1.0	0.0	1.0	0.0	1.0	0.0601	2.0	0.0601	2.0	0.1164	0.0147	0.0133	0.0149	0.0158	0.013	0.0459	0.0224	0.2791	0.0652	0.0448	0.0238	0.5189	0	0	1
5	11	▁la	0.9938	0.9967	-0.003	0.0043	0.0016	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5279	0.0093	0.0083	0.0123	0.0085	0.0108	0.0417	0.0199	0.4915	0.1007	0.0322	0.0174	0.2965	0	0	1
5	12	▁jungle	0.9986	0.9983	0.0003	-0.0004	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.4468	0.0123	0.0048	0.0088	0.0065	0.005	0.0245	0.0057	0.7145	0.1358	0.0062	0.0032	0.1101	0	0	1
5	13	.	0.9914	0.9933	-0.0019	0.0027	0.0019	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1386	0.0088	0.0084	0.0088	0.0101	0.0223	0.0542	0.0477	0.1879	0.0588	0.0851	0.026	0.5404	0	0	1
5	14	</s>	0.9978	0.9992	-0.0014	0.002	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.3981	0.0085	0.0118	0.0062	0.005	0.0124	0.0701	0.0368	0.252	0.0375	0.0746	0.0475	0.4815	0	0	1
6	0	▁Et	0.6848	0.9219	-0.2371	0.4288	0.3649	0.0	1.0	0.0	1.0	0.0	1.0	0.1598	2.0	0.1584	3.0	0.3371	0.2749	0.1248	0.0508	0.0621	0.0778	0.2058	0.1484	0.2603	0.0514	0.2159	0.1182	0.0	0	0	1
6	1	▁quand	0.9208	0.9524	-0.0316	0.0487	0.0359	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0849	0.1053	0.0364	0.0332	0.0229	0.0231	0.1395	0.0963	0.4636	0.0398	0.095	0.0414	0.1245	0	0	1
6	2	▁la	0.4296	0.6706	-0.241	0.6424	0.1668	0.0981	1.0	0.0981	1.0	0.0981	2.0	0.0981	2.0	0.1308	3.0	0.0789	0.0613	0.0342	0.0145	0.0217	0.0411	0.074	0.0123	0.8645	0.0327	0.0036	0.002	0.0109	0	0	1
6	3	▁balle	0.9008	0.9552	-0.0544	0.0846	0.0271	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0642	0.0409	0.0156	0.0093	0.0137	0.0139	0.0523	0.0163	0.8088	0.0304	0.0153	0.0083	0.0686	0	0	1
6	4	▁de	0.8366	0.9469	-0.1104	0.1788	0.1587	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0717	2.0	0.2526	0.0284	0.0214	0.0246	0.0248	0.0368	0.0343	0.0101	0.5799	0.0178	0.0239	0.0128	0.3213	0	0	1
6	5	▁football	0.1699	0.5833	-0.4134	1.7797	0.4134	0.4095	1.0	0.4095	1.0	0.4095	1.0	0.4095	1.0	0.4095	2.0	1.8059	0.0307	0.014	0.01	0.0133	0.0108	0.0347	0.0085	0.7059	0.0179	0.0149	0.0079	0.2103	0	0	1
6	6	▁a	0.3597	0.2585	0.1012	-0.4764	0.1721	0.1829	1.0	0.1829	1.0	0.1829	2.0	0.1606	4.0	0.1776	9.0	0.2734	0.0308	0.0194	0.0172	0.0265	0.0259	0.0669	0.0245	0.5312	0.0261	0.0274	0.0159	0.308	0	0	1
6	7	▁frappé	0.3767	0.3723	0.0045	-0.0173	0.0806	0.0306	1.0	0.0306	1.0	0.0706	2.0	0.0706	3.0	0.0726	4.0	1.1378	0.0115	0.0132	0.0093	0.0126	0.0154	0.0633	0.0212	0.4887	0.0264	0.0219	0.0199	0.3586	0	0	1
6	8	▁votre	0.6675	0.8951	-0.2276	0.4233	0.4356	0.0	1.0	0.0	1.0	0.0	1.0	0.4474	2.0	0.4172	4.0	0.1581	0.0211	0.0223	0.0254	0.0203	0.0293	0.0534	0.014	0.449	0.0267	0.0387	0.0253	0.3929	0	0	1
6	9	▁poitrine	0.9686	0.9776	-0.0089	0.0133	0.002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1253	0.014	0.0259	0.0103	0.0122	0.0131	0.0343	0.0074	0.6264	0.0233	0.0165	0.0052	0.2868	0	0	1
6	10	,	0.9322	0.9279	0.0043	-0.0067	0.036	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2106	0.0196	0.0224	0.0272	0.0276	0.0406	0.0525	0.0317	0.2551	0.0233	0.0435	0.025	0.569	0	0	1
6	11	▁elle	0.8838	0.9167	-0.0329	0.0527	0.0089	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.003	2.0	0.4325	0.0139	0.0122	0.0203	0.0264	0.022	0.0598	0.0182	0.3076	0.0183	0.0558	0.0268	0.5134	0	1	1
6	12	▁l	0.8488	0.881	-0.0322	0.0537	0.0177	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0026	2.0	0.155	0.0146	0.0153	0.017	0.0197	0.03	0.0395	0.0175	0.3815	0.0342	0.0234	0.0145	0.4894	0	0	1
6	13	'	0.9961	0.9949	0.0012	-0.0018	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.3443	0.0198	0.0273	0.0248	0.0253	0.0264	0.0401	0.0114	0.3612	0.035	0.0246	0.0176	0.5101	0	0	1
6	14	a	0.9936	0.994	-0.0004	0.0005	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5633	0.0191	0.0373	0.0269	0.037	0.016	0.0371	0.0112	0.3755	0.0235	0.0243	0.0117	0.5167	0	0	1
6	15	▁d	0.4297	0.4969	-0.0672	0.2096	0.0682	0.0	1.0	0.0	1.0	0.0009	2.0	0.0009	2.0	0.0463	10.0	0.5183	0.0165	0.0141	0.0156	0.0213	0.0225	0.0451	0.0111	0.677	0.0505	0.0154	0.0047	0.1962	0	0	1
6	16	éloge	0.8065	0.8361	-0.0296	0.052	0.0301	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0172	2.0	0.0129	0.0212	0.0238	0.0146	0.0168	0.0135	0.031	0.0098	0.5646	0.0335	0.0112	0.0072	0.3426	0	0	1
6	17	,	0.1644	0.3615	-0.1971	1.1368	0.3134	0.2279	1.0	0.2279	2.0	0.1988	3.0	0.3211	6.0	0.3139	31.0	0.1024	0.0207	0.0287	0.0337	0.0287	0.0185	0.0084	0.0033	0.0719	0.007	0.0065	0.0072	0.8957	0	0	1
6	18	▁causant	0.5212	0.6255	-0.1044	0.2633	0.0785	0.0	1.0	0.0	1.0	0.0	1.0	0.0471	3.0	0.0688	10.0	0.3291	0.0099	0.0101	0.016	0.0142	0.009	0.0274	0.0104	0.3747	0.029	0.026	0.0166	0.5159	0	0	1
6	19	▁la	0.7715	0.808	-0.0366	0.0668	0.0231	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.01	2.0	0.0246	0.0272	0.0197	0.0138	0.0101	0.0116	0.0323	0.0077	0.5441	0.027	0.0256	0.0114	0.3518	0	0	1
6	20	▁l	0.6011	0.6853	-0.0842	0.1892	0.0224	0.0	1.0	0.0	1.0	0.0	1.0	0.0133	2.0	0.0133	2.0	0.3692	0.0127	0.009	0.0104	0.007	0.0099	0.0415	0.0054	0.7598	0.0394	0.0038	0.0026	0.1475	0	0	1
6	21	arme	0.9852	0.9888	-0.0035	0.0052	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.4642	0.018	0.0123	0.0089	0.0104	0.0072	0.0257	0.0046	0.6722	0.0294	0.0051	0.0075	0.2554	0	0	1
6	22	▁dans	0.9267	0.9327	-0.006	0.0094	0.0038	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.151	0.0244	0.0143	0.0212	0.0159	0.0141	0.0613	0.0101	0.3533	0.033	0.0388	0.0059	0.4977	0	0	1
6	23	▁votre	0.886	0.9635	-0.0775	0.121	0.0863	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0845	2.0	0.3162	0.024	0.0104	0.024	0.0151	0.0098	0.0602	0.0061	0.6613	0.0331	0.019	0.0053	0.2151	0	0	1
6	24	▁poumon	0.9217	0.9648	-0.0431	0.0659	0.0227	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.079	0.0163	0.0074	0.0118	0.0128	0.0145	0.1027	0.0043	0.609	0.0245	0.0725	0.0022	0.1849	0	0	1
6	25	▁et	0.9742	0.9814	-0.0072	0.0107	0.0029	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0693	0.0246	0.0109	0.031	0.0224	0.0153	0.0538	0.013	0.1758	0.0309	0.057	0.0216	0.6479	0	0	1
