example_idx	token_idx	token	probability	contrast_prob	pcxmi	kl_divergence	is_supporting_context	is_context_sensitive	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_ctx_attr	tgt_brk_attr	tgt_curr_attr	is_correct
1	2	▁tension	0.9889727234840392	0.9945865869522096	0.0081662749871611	0.0075653009116649	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.1004978872630744e-10	0.0157619249075651	0.2098665833473205	0.114493578672409	0.1269939988851547	0.0630171075463295	0.1385968923568725	0.0224134214222431	0.6179008483886719	0.0331070460379123	0.05524368211627	0.0261931717395782	0.106544941663742	0
1	3	▁ils	0.6385882496833801	0.6947439312934875	0.1215953156352043	0.3848162591457367	0	1	0.0	1.0	0.0	1.0	0.0	1.0	0.0458512976765632	2.0	0.2687764167785644	14.0	-1.1166915108408722e-17	0.0004315508413128	0.2115808576345443	0.1198950707912445	0.2006076723337173	0.4656128287315368	0.3537518978118896	0.0244246050715446	0.1518573760986328	0.0358908511698246	0.1936987191438675	0.0206219349056482	0.2197546511888504	0
1	4	▁tenaient	0.5924508571624756	0.4319190382957458	-0.4559345841407776	0.2608967125415802	0	0	0.0	1.0	0.0	1.0	0.1548729538917541	1.0	0.1548729538917541	2.0	0.2313157618045807	11.0	-4.838459610255161e-19	2.461158510413952e-05	0.0693339407444	0.1070738211274147	0.1440850049257278	0.2740354835987091	0.167645126581192	0.0321605131030082	0.3318566083908081	0.0637515634298324	0.1643363684415817	0.0196455270051956	0.2206043303012848	0
1	5	?	0.5037227272987366	0.9773658514022828	0.9562689661979676	1.3409043550491333	0	0	0.0	1.0	0.0	1.0	0.0	1.0	1.3509248495101929	2.0	1.3509248495101929	2.0	6.456903065554798e-07	0.008803678676486	0.3212281465530395	0.1068285331130027	0.1687144339084625	0.1205034255981445	0.1142146214842796	0.0324667505919933	0.0907363072037696	0.047262717038393	0.329741895198822	0.0362490676343441	0.3493286073207855	0
1	6	</s>	0.983018398284912	0.9954084753990172	0.0180702656507492	0.0139570012688636	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.0286885299137793e-07	8.63579916767776e-05	0.086850069463253	0.108687475323677	0.0514153949916362	0.0081480583176016	0.127187043428421	0.0717900469899177	0.1300889998674392	0.0626007318496704	0.1107622906565666	0.0758934840559959	0.42167729139328	0
2	0	▁Comment	0.7884811758995056	0.6877049803733826	-0.1972864419221878	0.2259858548641204	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.1231370568275451	1.0	0.1873169243335724	5.0	26.22638702392578	0.5159493684768677	0.3847145736217499	0.4163525104522705	1.0604312419891355	2.72357439994812	0.1607988327741623	0.1290599256753921	0.5049363970756531	0.0581285916268825	0.0919683426618576	0.0551078543066978	0.0	1
2	1	▁elle	0.2006997764110565	0.8891648650169373	2.147411823272705	1.7910053730010986	0	1	1.4478007555007937	1.0	1.4478007555007937	1.0	1.4478007555007937	2.0	1.6724462509155271	5.0	1.7719314098358154	12.0	7.12534074409632e-06	0.045793667435646	0.3876770734786987	0.2035926878452301	0.1467889249324798	0.2830511629581451	0.1857795566320419	0.0350476875901222	0.526218593120575	0.0370006896555423	0.0751829594373703	0.0489776507019996	0.0917928293347358	1
2	2	▁te	0.4153008759021759	0.9821431040763856	1.2417763471603394	2.4220409393310547	0	0	2.442782402038574	1.0	2.442782402038574	1.0	2.442782402038574	1.0	2.442782402038574	2.0	2.442782402038574	2.0	3.024023281580768e-21	1.290730870096013e-05	0.2038705050945282	0.1255927383899688	0.0918728858232498	0.2684882581233978	0.1403539776802063	0.0157910380512475	0.6594672799110413	0.0357264727354049	0.0649472922086715	0.0173537842929363	0.0663601085543632	1
2	3	▁h	0.993058443069458	0.9996814727783204	0.0095898238942027	0.0174724403768777	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.869487408841859e-26	5.27731936017517e-06	0.047056321054697	0.1282890141010284	0.1232007667422294	0.2296450734138488	0.2961320281028747	0.0135457254946231	0.4551738202571869	0.0219706092029809	0.1124923601746559	0.0150206331163644	0.0856648385524749	1
2	4	ante	0.7554497122764587	0.931316077709198	0.3019351661205292	0.1588729321956634	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1479336023330688	2.0	6.079766691174673e-32	1.4825077414570842e-06	0.0032850014977157	0.1212868317961692	0.1046975627541542	0.1021152287721633	0.1365115791559219	0.015313328243792	0.349988579750061	0.0201712548732757	0.0584420561790466	0.0426029451191425	0.3769702315330505	1
2	5	?	0.2128905802965164	0.9657970666885376	2.181607961654663	2.403937101364136	0	0	2.440411329269409	1.0	2.440411329269409	1.0	2.440411329269409	1.0	2.440411329269409	1.0	2.440411329269409	2.0	1.0973039379065201e-19	2.3570719349663705e-05	0.170108214020729	0.1195242404937744	0.3067103922367096	0.3888388276100158	0.10739117115736	0.0187830571085214	0.2242601960897445	0.0237908847630023	0.2820911109447479	0.0487243719398975	0.2949592471122741	1
2	6	</s>	0.9903876185417176	0.9961757659912108	0.0084070544689893	0.0041641197167336	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.1479227879362953e-07	0.0001440608175471	0.1374523937702179	0.1786788702011108	0.5465307235717773	0.0187339093536138	0.11140638589859	0.0443421676754951	0.2163775563240051	0.0496221706271171	0.1089334040880203	0.0618521906435489	0.4074661135673523	1
3	0	▁C	0.5326464772224426	0.3238301575183868	-0.7179409861564636	0.3156766295433044	0	0	0.0	1.0	0.0	1.0	0.2651353478431701	1.0	0.2697637677192688	3.0	0.2715439796447754	8.0	25.83006858825684	0.578669548034668	0.3845636248588562	0.423566997051239	1.2564024925231934	3.9813649654388414	0.186397984623909	0.1308992952108383	0.4655554592609405	0.0956857949495315	0.0666384026408195	0.0548230968415737	0.0	1
3	1	'	0.9990543723106384	0.9989845156669616	-0.0001009502811939	0.0009041528101079	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	2.723296035293116e-13	0.0003617187321651	0.0649633780121803	0.109985277056694	0.0714502409100532	0.0196458622813224	0.1044773161411285	0.0764193832874298	0.2300881296396255	0.0434070117771625	0.1367366909980774	0.1491921097040176	0.2596793472766876	1
3	2	est	0.9953811168670654	0.9977230429649352	0.003390405094251	0.0021594807039946	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.4165807193933231e-08	0.0153051661327481	0.1287510693073272	0.1332908421754837	0.0904218703508377	0.0085159894078969	0.1076012775301933	0.0856441855430603	0.2864161729812622	0.0482270456850528	0.1231346502900123	0.102023534476757	0.2469531595706939	1
3	3	▁comme	0.9483853578567504	0.9732932448387146	0.0374011881649494	0.0295658260583877	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	7.319325267401977e-13	0.0010536874178797	0.0823264792561531	0.1003213226795196	0.1909270584583282	0.0078743668273091	0.1223246976733207	0.0662729516625404	0.2901075482368469	0.0502040162682533	0.1214401349425315	0.0780148357152938	0.2716358006000519	1
3	4	▁s	0.580609142780304	0.745179295539856	0.360020250082016	0.0656406506896019	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0647751837968826	2.0	0.0647751837968826	2.0	-1.0624906362664196e-20	0.0002323626540601	0.0309199951589107	0.0983407422900199	0.0200040079653263	8.359314233530313e-05	0.1447185426950454	0.0486254766583442	0.2508728206157684	0.0422657690942287	0.136736586689949	0.0633922517299652	0.3133886158466339	1
3	5	'	0.9981020092964172	0.9977596998214722	-0.0004948811838403	0.0003189230919815	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0781182597177195e-16	7.17767079549958e-06	0.0724382475018501	0.0839791670441627	0.0763115510344505	0.0003368085599504	0.0848210602998733	0.0429669842123985	0.1548947393894195	0.0303830597549676	0.0731662735342979	0.081493005156517	0.5322748422622681	1
3	6	il	0.981738269329071	0.9947412014007568	0.0189827531576156	0.0302797779440879	0	1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	4.901039574178867e-09	0.0298881381750106	0.0812360569834709	0.0924123078584671	0.0716835707426071	0.0414579287171363	0.0650728717446327	0.0258589703589677	0.1324962824583053	0.0201418455690145	0.0837307274341583	0.0692065879702568	0.6034927368164062	1
3	7	▁n	0.9244699478149414	0.9684434533119202	0.0670414343476295	0.026599021628499	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.3373639422436864e-17	6.080530147301033e-05	0.0944000110030174	0.0820516049861908	0.1049088761210441	0.0079916287213563	0.1115215346217155	0.0367491692304611	0.4354740083217621	0.0490544438362121	0.0422176718711853	0.0418336428701877	0.2831496000289917	1
3	8	'	0.9966597557067872	0.9949833154678344	-0.0024287572596222	0.0004810827085748	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	4.0181132052820767e-17	1.3859795217285864e-05	0.073766253888607	0.0582443512976169	0.0114352013915777	0.0003095474967267	0.0708607733249664	0.0256745796650648	0.2300200760364532	0.0277035553008317	0.0600121617317199	0.0528991594910621	0.5328295826911926	1
3	9	avait	0.7305302023887634	0.8667926788330078	0.2467430531978607	0.0736121609807014	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0700449049472808	2.0	1.140294858537061e-09	0.0126963602378964	0.0733413398265838	0.0702873170375824	0.0847868472337722	0.1638096570968628	0.0531566403806209	0.0253306236118078	0.2116949707269668	0.0281569026410579	0.0502167679369449	0.0423287078738212	0.5891153812408447	1
3	10	▁jamais	0.8704209327697754	0.9223898649215698	0.0836633741855621	0.024358669295907	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0080054588615894	2.0	3.752537391932265e-09	0.0061569488607347	0.0770662128925323	0.0960926935076713	0.0947161614894867	0.0003495053388178	0.0719483494758606	0.0358195789158344	0.2843984961509704	0.0297498721629381	0.0455248542129993	0.0378743112087249	0.4946844577789306	1
3	11	▁bou	0.9732754826545716	0.971233606338501	-0.0030299019999802	0.0030913942027837	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	6.347414650938513e-35	2.3182442987490506e-07	0.0443008765578269	0.0680226013064384	0.0272871926426887	0.0550442561507225	0.0854237750172615	0.0478697940707206	0.3529485464096069	0.0339902639389038	0.0435277931392192	0.0216146204620599	0.4146251678466797	1
3	12	gé	0.9884649515151978	0.9921412467956544	0.005355751607567	0.0024661771021783	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.3526114455577698e-35	4.537233451173961e-07	0.0018634751904755	0.0528527311980724	0.0786729902029037	0.0331176668405532	0.0417561382055282	0.0150346010923385	0.142849788069725	0.0158922299742698	0.0314244851469993	0.029201341792941	0.7238414287567139	1
3	13	.	0.97712242603302	0.9929336309432985	0.0231579728424549	0.0135899446904659	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	6.349573878043487e-28	1.5797471860423684e-05	0.0345056317746639	0.089646428823471	0.2731447219848633	0.0648005679249763	0.0535863786935806	0.0334852151572704	0.1245439946651458	0.0239491332322359	0.056951381266117	0.0470010042190551	0.6604828834533691	1
3	14	</s>	0.9956480860710144	0.9980002045631408	0.0034041961189359	0.0016050765989348	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	6.903405256296349e-14	0.0439447239041328	0.0682213082909584	0.1040512174367904	0.0528457984328269	0.0015799077227711	0.0590598173439502	0.042954109609127	0.0788322985172271	0.0244323201477527	0.0767548233270645	0.1035773530602455	0.6143893003463745	1
4	0	▁Quand	0.542163074016571	0.6536040902137756	0.2696901261806488	0.905329704284668	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.8267746567726135	3.0	0.8853919506072998	26.0	23.8877182006836	0.5243505239486694	0.4150683283805847	0.4642112851142883	1.1344270706176758	2.756842613220215	0.2580715715885162	0.1477551758289337	0.3511244058609009	0.0419801548123359	0.1271622627973556	0.0739064663648605	0.0	1
4	1	▁elles	0.102145068347454	0.9897922277450562	3.276506185531616	4.166028022766113	0	1	4.234878540039063	1.0	4.234878540039063	1.0	4.234878540039063	1.0	4.234878540039063	1.0	4.234878540039063	2.0	4.82147106595221e-06	0.013765687122941	0.0827789083123207	0.1651511788368225	0.2835201323032379	0.222684234380722	0.312920331954956	0.0570896454155445	0.1701078563928604	0.0328381545841693	0.2232773005962371	0.0689702406525611	0.1347965151071548	1
4	2	▁n	0.2163069248199463	0.3489435017108917	0.6899135708808899	0.0634269416332244	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0413909554481506	2.0	0.0405118912458419	3.0	-9.777980994392995e-27	0.0001680269633652	0.1391198635101318	0.1469435542821884	0.1017374843358993	0.0106055233627557	0.166640818119049	0.0668697506189346	0.3290485739707947	0.0587933771312236	0.1000696197152137	0.0873327031731605	0.1912451386451721	1
4	3	'	0.9907543659210204	0.9984063506126404	0.0110996980220079	0.0104018617421388	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	2.42150996570921e-16	5.8141115005128086e-05	0.1632460057735443	0.1140112951397895	0.0191573165357112	0.0625211596488952	0.1666036546230316	0.053912978619337	0.2092573642730713	0.0290630720555782	0.1317107379436493	0.0654985234141349	0.3439536094665527	1
4	4	ont	0.97420734167099	0.983118176460266	0.0131359780207276	0.0359910055994987	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.7699527177228447e-08	0.0276868399232625	0.1537873148918151	0.1499863117933273	0.1115414202213287	0.1140566170215606	0.1682789772748947	0.1093539744615554	0.2991815507411957	0.0368516705930233	0.0565211400389671	0.0724072530865669	0.2574053406715393	1
4	5	▁même	0.3200561702251434	0.6915327310562134	1.111472487449646	0.3173409700393677	0	0	0.2463458627462387	1.0	0.2463458627462387	1.0	0.2463458627462387	2.0	0.2463458627462387	2.0	0.3225571811199188	3.0	1.8715250082103562e-23	0.0425450503826141	0.1603137552738189	0.2246912866830825	0.0242771990597248	0.0883452519774437	0.0997219532728195	0.0521057248115539	0.3462769091129303	0.034054722636938	0.0485204495489597	0.0375347919762134	0.38178551197052	1
4	6	▁jamais	0.7331206798553467	0.7854648232460022	0.099495954811573	0.0495231747627258	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0491655319929122	2.0	7.60183423163097e-28	6.046516318747308e-06	0.1210442781448364	0.1697621345520019	0.0040918719023466	0.0052721202373504	0.1021337211132049	0.0481346696615219	0.309053361415863	0.0278846528381109	0.0570033378899097	0.0386572182178497	0.4171330034732818	1
4	7	▁quitté	0.9752277731895448	0.9869268536567688	0.0172039531171321	0.0069415513426065	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-4.28845042928437e-34	3.346470066389884e-06	0.0784145966172218	0.1194667443633079	0.1207805871963501	0.1287081241607666	0.1181809082627296	0.0262061357498168	0.2703366279602051	0.0350234061479568	0.0702200457453727	0.0358133651316165	0.4442194998264313	1
4	8	▁la	0.9105334281921388	0.981171727180481	0.1077936962246894	0.096245527267456	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-6.783726913539567e-09	0.002625617198646	0.1311098933219909	0.115025445818901	0.0637809634208679	0.0007154820486903	0.1017620638012886	0.0333061106503009	0.2728331387042999	0.0351150855422019	0.0527774058282375	0.0230903550982475	0.4811158776283264	1
4	9	▁prison	0.9962795376777648	0.9979641437530518	0.0024374180939048	0.0007661747513338	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	4.0741424990609065e-12	0.0094811916351318	0.0939162075519561	0.0904305875301361	0.0747382491827011	0.0595040395855903	0.0923170819878578	0.0238768737763166	0.4014279544353485	0.0310720056295394	0.0896036550402641	0.0196311585605144	0.3420711755752563	1
4	10	.	0.9618781805038452	0.9853407740592957	0.0347685441374778	0.0616831108927726	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.3736152204767628e-19	0.0001755265984684	0.0799135342240333	0.1592418253421783	0.5345222353935242	0.0732809007167816	0.1176595017313957	0.0880558565258979	0.1200878024101257	0.0287570189684629	0.0947398692369461	0.0742680132389068	0.4764319956302643	1
4	11	</s>	0.9957579970359802	0.9981891512870787	0.0035180635750293	0.0016461570048704	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-9.192191278983852e-13	0.1403895020484924	0.167643517255783	0.1112627834081649	0.0159263238310813	0.0002445080608595	0.128153309226036	0.0492237694561481	0.0859677270054817	0.0185979660600423	0.0847604349255561	0.0894662737846374	0.5438306331634521	1
5	0	▁Apparemment	0.8576685190200806	0.9800832271575928	0.1924841105937957	0.3743026256561279	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1474996507167816	3.0	25.72362518310547	0.5731973648071289	0.3873607516288757	0.4075285792350769	0.9204370379447936	2.454559803009033	0.0525795854628086	0.0859290808439254	0.7563881278038025	0.0310496725142002	0.0425102636218071	0.0315432026982307	0.0	1
5	1	,	0.9427881836891174	0.9453308582305908	0.0038856724277138	0.1485024243593216	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	3.2421129669835125e-10	0.00729810167104	0.1731961071491241	0.1448275446891784	0.0635200068354606	0.0075124753639101	0.0818317458033561	0.0947025045752525	0.3454763889312744	0.0266328807920217	0.0788798928260803	0.0701274871826171	0.3023490309715271	1
5	2	▁elle	0.0563929975032806	0.9808592200279236	4.120458126068115	3.750224113464356	0	1	3.895052433013916	1.0	3.895052433013916	1.0	3.895052433013916	1.0	3.951780319213867	2.0	3.8646841049194336	5.0	2.615873628819543e-10	0.026851437985897	0.126362070441246	0.1367901116609573	0.1692886501550674	0.4824286699295044	0.1197186559438705	0.0478309951722621	0.4182904660701751	0.0445554815232753	0.126362606883049	0.0490617789328098	0.1941800862550735	1
5	3	▁n	0.4600358307361603	0.6132543683052063	0.4147394299507141	0.0660512223839759	0	0	0.0409651026129722	1.0	0.0409651026129722	1.0	0.0409651026129722	2.0	0.0409651026129722	2.0	0.0409651026129722	2.0	2.5726310636486505e-21	5.126613541506231e-05	0.0853101685643196	0.1223617494106292	0.0901796594262123	0.0242137275636196	0.1733230054378509	0.0292797964066267	0.5667068958282471	0.044386338442564	0.0318714939057827	0.018018526956439	0.1364139467477798	1
5	4	'	0.9963376522064208	0.999339520931244	0.0043401406146585	0.0050110844895243	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.5270258357030303e-16	3.9234560972545296e-05	0.0835010558366775	0.0964262709021568	0.0336503684520721	0.0573222301900386	0.1639631688594818	0.0289623010903596	0.2977588474750519	0.0356569774448871	0.1068190485239029	0.0403991378843784	0.3264405429363251	1
5	5	a	0.451655775308609	0.388943612575531	-0.2156625986099243	0.1631503999233245	0	0	0.0	1.0	0.0	1.0	0.0878471285104751	2.0	0.0771438330411911	4.0	0.1515413224697113	11.0	1.1672436350806949e-08	0.0346821807324886	0.1144951209425926	0.1298382580280304	0.1144516766071319	0.1271152794361114	0.1154877766966819	0.0400120913982391	0.5304880142211914	0.0544534064829349	0.0412924960255622	0.0224291160702705	0.195837140083313	1
5	6	▁pas	0.7624501585960388	0.6012473702430725	-0.3426844179630279	0.1722268760204315	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.1047041565179824	1.0	0.1047041565179824	2.0	2.5630135445264215e-18	0.0026205782778561	0.11043231934309	0.1166126877069473	0.1761748045682907	0.0019717768300324	0.0657160133123397	0.0318598523736	0.2714092135429382	0.0296084824949502	0.0586594343185424	0.0365594439208507	0.5061875581741333	1
5	7	▁de	0.7518751621246338	0.9149742126464844	0.2832379937171936	0.1969007849693298	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.119626834988594	10.0	-1.3449417763010129e-25	5.582703579420922e-06	0.069795899093151	0.1035594940185546	0.1316899359226226	0.1113731190562248	0.0847810357809066	0.0275082625448703	0.2605480253696441	0.0323213003575801	0.069322220981121	0.0365053415298461	0.4890137612819671	1
5	8	▁signal	0.986452341079712	0.990153968334198	0.0054035685025155	0.004572554025799	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.6007052627831087e-10	0.0243606492877006	0.0785552710294723	0.069081000983715	0.0849538296461105	0.1543055474758148	0.1054035127162933	0.0245801992714405	0.3394869863986969	0.0330875404179096	0.0469554997980594	0.0268169697374105	0.4236693382263183	1
5	9	▁dans	0.6308900713920593	0.3543099761009216	-0.8323765397071838	0.4114224016666412	0	0	0.0	1.0	0.0	1.0	0.246126502752304	1.0	0.3834486007690429	2.0	0.4284718036651611	8.0	7.509830388820102e-24	0.0002250590187031	0.116469070315361	0.1223483830690383	0.1593478769063949	0.1967658698558807	0.0917795822024345	0.0201766043901443	0.3558716177940368	0.0528767183423042	0.0684343054890632	0.0245929434895515	0.3862681090831756	1
5	10	▁la	0.9591240286827089	0.9856752753257751	0.0393950678408145	0.0302215665578842	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-2.3671882393183112e-14	8.525906741851941e-05	0.0601207762956619	0.0779604986310005	0.0693734139204025	0.0040659066289663	0.0638158693909645	0.0203533768653869	0.4244100153446197	0.1181274726986885	0.0325751565396785	0.0246714781969785	0.3160466253757477	1
5	11	▁jungle	0.9910262227058412	0.9933449029922484	0.003371528815478	0.0006087897345423	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-2.5608359291613733e-13	0.0017767245881259	0.0647045671939849	0.0761127322912216	0.1007822751998901	0.1042445003986358	0.0868233740329742	0.0120533937588334	0.6796044111251831	0.1069388017058372	0.0112361200153827	0.0044980007223784	0.098845861852169	1
5	12	.	0.9884541630744934	0.9931801557540894	0.006881330627948	0.0073916772380471	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-5.566153346071336e-14	0.002374033909291	0.0919546484947204	0.0794676393270492	0.459236741065979	0.0269395112991333	0.0737223550677299	0.0233723223209381	0.1536551117897033	0.036924872547388	0.0926059782505035	0.0437048524618148	0.5760145783424377	1
5	13	</s>	0.996766209602356	0.9978485107421876	0.00156563334167	0.0010889079421758	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-8.977328429249365e-12	0.0449213311076164	0.0763515904545784	0.0723027288913726	0.0531250201165676	0.001692806254141	0.0679437220096588	0.0328231789171695	0.1349769234657287	0.0202610436826944	0.0636882483959198	0.0587305836379528	0.6215763092041016	1
